date,shadow_equity,open_equity,wc_dd,damaged,green,recent_r20,recent_r40,spy_r20,native_close_target,effective_native,control_allocation,A_allocation,B_allocation,control_nav,A_nav,B_nav,spy_nav,control_reason,A_reason,B_reason,fast_signal,slow_signal,eligible_count,leadership_population,held_count,clean_equity,clean_cash,clean_virtual_count,clean_virtual_entries_cum,clean_omitted_gross_cum,clean_affordability_breaches_cum,clean_min_cash_cum,clean_micro_min_fraction_cum,clean_micro_max_fraction_cum,research_eligible_universe,research_ranking_count,research_ranking_sha256,research_selected_positions_sha256,research_selected_positions,research_ldrc_state
2009-06-08,80910.74479921312,80493.90841721311,-0.4158299992547557,0.34782608695652173,0.4782608695652174,-0.048868035494168516,0.20250136889580062,0.012687715185699444,1.0,1.0,1.0,1.0,1.0,1.371572200426185,1.371572200426185,1.371572200426185,0.7812401103123853,NORMAL,NORMAL,NORMAL,False,False,1067,107,23,80919.07048921312,6794.950489213115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1067,107,10ea39d90987cc4d49ee4691732d197b247906ed73d7faf163b71058bb094ee9,4672425c53bb00a67965f7225dfe578f9d94d69bae86e9ec2c0978e265e82192,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""669378209811695381"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-09,81564.25055921312,81105.35329221311,-0.4111117327098909,0.3181818181818182,0.5454545454545454,0.0037517336398829038,0.18534767399430874,0.037265967929766886,1.0,1.0,1.0,1.0,1.0,1.3826502140504409,1.3826502140504409,1.3826502140504409,0.7852298928522832,NORMAL,NORMAL,NORMAL,False,False,1067,107,22,81572.63624921312,9766.216249213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1067,107,7ab499ba02e9ebc92e4657b97618f864ad9f27b6b0b00d0983ed82d3d6edb185,3f032fea749f242691d42c211ab331bbc07ff58ec81d37d6bb9259ec40a49cb1,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":1,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-10,80396.38351921312,82072.75911421311,-0.4195436522444368,0.34782608695652173,0.4782608695652174,0.039565204010424404,0.22010100384988762,0.03770646460713567,1.0,1.0,1.0,1.0,1.0,1.362852918032056,1.362852918032056,1.362852918032056,0.7832293503322777,NORMAL,NORMAL,NORMAL,False,False,1066,107,23,80405.30920921313,6475.8892092131155,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1066,107,eb117b2a2c42e7972e4724909bc2a15d2d1d9e8efcd15bccaff3652f49a837a2,41babed072bdba93cbfb2d17d4731a79d1a1294bf739e20f6447614eda5d1fed,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":2,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-11,80021.05370921313,80427.28176621311,-0.4222535076033451,0.4166666666666667,0.5,0.13677608289410004,0.1932985121084776,0.06924943930688987,1.0,1.0,1.0,1.0,1.0,1.3564904511598905,1.3564904511598905,1.3564904511598905,0.7867218228672023,NORMAL,NORMAL,NORMAL,False,False,1069,107,24,80028.95939921313,3232.839399213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1069,107,a1f81f6d07f670356c799a1344cde30521618f0ce104c1db9d3d7b412a0ed9eb,09c5f4d3f9a1b3f4a5ba7a0d6d264c40c35ec5df68d375d242d46a0e51da4443,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":3,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-12,79531.85370921312,79610.7881902131,-0.42578549788564646,0.4583333333333333,0.5,0.07801226013665086,0.13220894987997833,0.06307115876690506,1.0,1.0,1.0,1.0,1.0,1.3481976944671474,1.3481976944671474,1.3481976944671474,0.78888060038879,NORMAL,NORMAL,NORMAL,False,False,1060,106,24,79540.09939921311,3232.839399213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1060,106,3c29702ef3c09be586c649c8297177ffbc5f812ae233c3e9b96cc5f2908cbad5,09c5f4d3f9a1b3f4a5ba7a0d6d264c40c35ec5df68d375d242d46a0e51da4443,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":4,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-15,77438.80370921311,78762.29918021313,-0.4408971746239345,0.5833333333333334,0.25,0.058042849264426044,0.05070870434805874,0.047235872235871224,1.0,1.0,1.0,1.0,1.0,1.312717002734225,1.312717002734225,1.312717002734225,0.7707852977078373,NORMAL,NORMAL,NORMAL,False,False,1062,107,24,77448.16939921312,3232.839399213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1062,107,73f17e1c2c58a7f9ae62c49c8bbcb5ec80b3dd8cc99ac2faa35e79dcf9e9c633,09c5f4d3f9a1b3f4a5ba7a0d6d264c40c35ec5df68d375d242d46a0e51da4443,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":5,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-16,76834.08370921311,77912.92528221312,-0.44526321134411684,0.625,0.25,-0.020139351548248308,0.15543505688928105,0.004494549798415903,1.0,1.0,1.0,1.0,1.0,1.3024659891871369,1.3024659891871369,1.3024659891871369,0.7603304851032894,NORMAL,NORMAL,NORMAL,False,False,1054,106,24,76843.70939921311,3232.839399213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1054,106,7e2867e19ea42b97d0d0d353574e7af79011611656d1693e2a1c7672656e8f98,09c5f4d3f9a1b3f4a5ba7a0d6d264c40c35ec5df68d375d242d46a0e51da4443,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-17,77891.99370921313,77182.12201921311,-0.43762517405967427,0.625,0.25,-0.049331223999803386,0.07476378986186205,0.004709224099266329,1.0,1.0,1.0,1.0,1.0,1.3203993298102354,1.3203993298102354,1.3203993298102354,0.7595845200958297,NORMAL,NORMAL,NORMAL,False,False,1047,105,24,77901.47939921313,3232.839399213116,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1047,105,09b7af746cbb37944d7c66a4a857910f172edb55285fbce01a53d350b6f83c46,09c5f4d3f9a1b3f4a5ba7a0d6d264c40c35ec5df68d375d242d46a0e51da4443,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""530996274575880476"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-18,77645.2311178131,77930.4750762131,-0.43940678296167823,0.6521739130434783,0.21739130434782608,-0.04923651203766355,0.07781777850192806,0.01888865476656254,1.0,1.0,1.0,1.0,1.0,1.3162162919293052,1.3162162919293052,1.3162162919293052,0.7651453501514379,NORMAL,NORMAL,NORMAL,False,False,1029,103,23,77654.45680781311,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1029,103,d940ae88d0f5cace1c213c9c89f30773ed6d8d0fb7061776aa1150ff20aa8ac7,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-19,78469.72111781311,78457.9087198131,-0.4334540219889583,0.4782608695652174,0.34782608695652173,-0.004139681780018667,0.08715948665447915,0.03753416708659607,1.0,1.0,1.0,1.0,1.0,1.330192773870433,1.330192773870433,1.330192773870433,0.7679483701794678,NORMAL,NORMAL,NORMAL,False,False,1026,103,23,78479.08680781312,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1026,103,12293e0dd62258eb5cd44764b410026ac5cba14dfec79a6ecae6a3f0a7b75d4f,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-22,75834.25111781311,77485.32808781312,-0.4524819337414039,0.6956521739130435,0.17391304347826086,-0.060958816234401136,-0.024913136388226897,0.008569504805042705,1.0,1.0,1.0,1.0,1.0,1.2855171575968778,1.2855171575968778,1.2855171575968778,0.7449251774492366,NORMAL,NORMAL,NORMAL,False,False,1038,104,23,75844.47680781312,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1038,104,c6c12ceca2cc0926c7ae0bfa1f7635b9b0732e49db47cf742765b325b80cbe69,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-23,75476.03111781311,76053.02687881312,-0.45506825745139157,0.6956521739130435,0.13043478260869565,-0.09312166452984383,0.01828232261761542,-0.015860463728328944,1.0,1.0,1.0,1.0,1.0,1.2794447305681076,1.2794447305681076,1.2794447305681076,0.7455016049550007,NORMAL,NORMAL,NORMAL,False,False,1036,104,23,75486.31680781311,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1036,104,315f754f9647ed064195a3864c14efbe81c9bfeb8dad0809549840b792afa73a,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-24,77172.17111781311,75858.04412381312,-0.4428222435564153,0.782608695652174,0.13043478260869565,-0.06202686962327841,0.05544853511557757,0.010679832890238217,1.0,1.0,1.0,1.0,1.0,1.308197135181413,1.308197135181413,1.308197135181413,0.7519327275193118,NORMAL,NORMAL,NORMAL,False,False,1035,104,23,77181.8568078131,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1035,104,85431280166dc9b70db1da63b0a53e8bd735635423e1141a73c7fdf9417b6083,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-25,79501.92111781312,76987.3162948131,-0.42600160913247564,0.30434782608695654,0.34782608695652173,-0.058824124875910155,0.02781580901723424,0.0184588646000321,1.0,1.0,1.0,1.0,1.0,1.3476902870720875,1.3476902870720875,1.3476902870720875,0.7682874451828585,NORMAL,NORMAL,NORMAL,False,False,1032,104,23,79510.88680781312,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1032,104,92af1bc6f3c570c695e269818c6666834dc4e0b1342ed16143d4af1ab33f9a14,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-26,80301.47111781311,79821.6973848131,-0.42022891324078737,0.391304347826087,0.30434782608695654,-0.06945072903037064,0.025059275310745255,-0.001869709238130901,1.0,1.0,1.0,1.0,1.0,1.3612439943772439,1.3612439943772439,1.3612439943772439,0.7662869026628534,NORMAL,NORMAL,NORMAL,False,False,1045,105,23,80310.11680781312,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1045,105,5fb90650e84776756e87329a343bfdd702fd85a87b091161941e4dc34bf030c3,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-29,80205.27111781313,80789.9304508131,-0.4209234706102831,0.43478260869565216,0.2608695652173913,-0.10916475501679757,0.016763001129689092,-0.016343486322932144,1.0,1.0,1.0,1.0,1.0,1.3596132437765862,1.3596132437765862,1.3596132437765862,0.773452687734511,NORMAL,NORMAL,NORMAL,False,False,1032,104,23,80214.25680781313,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1032,104,124db7ac9404040ddc3e21f9d162e38f2eb422ba5099bb0c1fbdac6105fc3301,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-06-30,80040.28111781311,80614.8150098131,-0.4221146870384862,0.6956521739130435,0.17391304347826086,-0.1056920401071858,-0.056236775838357955,-0.025119204917562477,1.0,1.0,1.0,1.0,1.0,1.3568163878347714,1.3568163878347714,1.3568163878347714,0.7672024051720084,NORMAL,NORMAL,NORMAL,False,False,1027,103,23,80049.6668078131,6233.826807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1027,103,231a2cf78402ad96019d94ecfed76609f4475b3a64335deef731ebb1b24f6571,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-07-01,80721.1611178131,80980.22894381311,-0.41719878036756797,0.6521739130434783,0.17391304347826086,-0.05993116306943902,-0.06003669291637903,-0.008553100498931654,1.0,1.0,1.0,1.0,1.0,1.3683584405268294,1.3683584405268294,1.3683584405268294,0.7703671052036553,NORMAL,NORMAL,NORMAL,False,False,1028,103,23,80731.0468078131,6239.506807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1028,103,39218f70f7fdc10ea7950d194712fbb9c6f8e52fd7e04df39fd89919f239ad84,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-07-02,78634.0711178131,79658.64614781312,-0.43226742631664405,0.782608695652174,0.17391304347826086,-0.11519438406675386,-0.11708275893076059,-0.04458662977533834,1.0,1.0,1.0,1.0,1.0,1.3329787807438025,1.3329787807438025,1.3329787807438025,0.7493444549934292,NORMAL,NORMAL,NORMAL,False,False,1022,103,23,78644.7168078131,6239.506807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1022,103,f90b7ddff43032b3a8c7629067a924df788137056e27614edefc96f27e33431c,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-07-06,77721.60111781312,77355.4894788131,-0.4388553968254162,0.8260869565217391,0.08695652173913043,-0.11995458089407662,-0.09207555176591142,-0.04488019940351884,1.0,1.0,1.0,1.0,1.0,1.3175108909248592,1.3175108909248592,1.3175108909248592,0.7492653374926379,NORMAL,NORMAL,NORMAL,False,False,1023,103,23,77732.56680781311,6239.506807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1023,103,3732cef1426655e800ef8c43267f72a8e9309b384a408d48ee9a3c621c0a3736,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-07-07,76950.74111781312,77708.7717548131,-0.44442095289453865,0.9565217391304348,0.043478260869565216,-0.13002913895156798,-0.1725429058681751,-0.05951881483196175,1.0,1.0,1.0,1.0,1.0,1.3044435270160943,1.3044435270160943,1.3044435270160943,0.734741624847401,NORMAL,NORMAL,NORMAL,False,False,1018,102,23,76961.80680781312,6239.506807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1018,102,b245426882515b42495104cf3be86156f1e4baa0a32ee321893d5e17d027e036,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2009-07-08,76112.43111781312,77079.89003581312,-0.4504734933147265,0.8695652173913043,0.043478260869565216,-0.14942887586644216,-0.1462377595669172,-0.06493076546621823,1.0,1.0,1.0,1.0,1.0,1.29023277300323,1.29023277300323,1.29023277300323,0.7342443148424279,NORMAL,NORMAL,NORMAL,False,False,1019,102,23,76123.45680781311,6239.506807813115,1,5,149.11897,0,22.391270265017283,0.002226083608336559,0.009243859618848225,1019,102,6299e4fd7fe1038e455b0ae6a8bcd5db81b3ceb652b2eb87663ef1a6b9a6a2a7,d5dd0841dd81416b63ba0277726d946a6cecf8356885ad9c0e682179dcf788ca,"[""10731424079205372"",""1120329359229610256"",""1145780920120710102"",""124998658609092760"",""136367649361663869"",""146666351462403983"",""178092250290193077"",""195747320659443536"",""20303108685713266"",""220702482803789241"",""309469643573885782"",""315026951121797814"",""40196728613332525"",""437971714747413090"",""447440144546474609"",""522987728192873567"",""571136091303237635"",""613667223412137123"",""764163801626205447"",""858755542460484225"",""891577786785926908"",""907989354920106752"",""918068417306930709""]","{""concordance_releases"":0,""episode"":false,""episodes"":1,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
