date,nav,allocation,emergency,signal,vol_accel,spy_r20,shadow_nav,shadow_dd,damaged,green,r5,r10,r20,db5,regular
2002-03-27,2.727990993716999,1.0,False,False,-0.28426458476931016,0.02906692379714637,2.360864994400277,-0.1230910315784993,0.5,0.4166666666666667,-0.0003452428694652454,-0.002782222589429284,0.002663595888306558,0.08333333333333331,False
2002-03-28,2.7402536431883693,1.0,False,False,-0.28167714108456543,0.033240219542666205,2.371477368100277,-0.1191492197019866,0.4583333333333333,0.4166666666666667,0.0018516517646123276,0.00461901853857527,0.011180905794436535,0.125,False
2002-04-01,2.7368145294179604,1.0,False,False,-0.15157710516301426,0.010151030878338352,2.3685010814002774,-0.1202547181129563,0.4583333333333333,0.4583333333333333,0.006396436295120322,0.0033283512056359044,0.005991774597464916,0.16666666666666663,False
2002-04-02,2.727942057623638,1.0,False,False,-0.42096852982108046,-0.012845916400447521,2.3608226440002773,-0.123106762018683,0.4583333333333333,0.4583333333333333,0.019996209924341146,-0.0032304097891131534,-0.017224920957276346,0.04166666666666663,False
2002-04-03,2.711337925271989,1.0,False,False,-0.44007234940057827,-0.016632860040567965,2.3464530530002774,-0.1284441376205648,0.5,0.2916666666666667,0.007841476578372308,-0.019855365841259243,-0.01528866752950575,0.0,False
2002-04-04,2.719026950819549,1.0,False,False,-0.5198219541442632,-0.0322071951675843,2.353107309300277,-0.1259725108899024,0.4166666666666667,0.2916666666666667,-0.0032859503268507506,-0.0036300587453962363,-0.022908575633191264,-0.08333333333333331,False
2002-04-05,2.7359050586907228,1.0,False,False,-0.49877821629635566,-0.029959286441313626,2.367714004900277,-0.1205470662325316,0.4166666666666667,0.4166666666666667,-0.0015869277314735086,0.00026178559560463555,-0.010495629457826228,-0.04166666666666663,False
2002-04-08,2.774109531047373,1.0,False,False,-0.4170038603975311,-0.03196767224133801,2.400777017800277,-0.1082662909218659,0.375,0.4166666666666667,0.013627157130499556,0.020110758668088646,0.011191632474178759,-0.08333333333333331,False
2002-04-09,2.7868098643859014,1.0,False,False,-0.37587258581762173,-0.04078943866279838,2.411768173000277,-0.1041837861657474,0.3333333333333333,0.5,0.021579566397954997,0.042007285862066146,0.017095201168424223,-0.125,False
2002-04-10,2.8257313247630433,1.0,False,False,-0.04031981021471387,-0.029348709003022666,2.445451683520277,-0.0916725360379479,0.2916666666666667,0.5833333333333334,0.0421907569782467,0.05036307138928753,0.029637917845136696,-0.20833333333333331,False
2002-04-11,2.790545974487335,1.0,False,False,0.5295065842475168,-0.044263375149583895,2.4150014870302776,-0.1029828186909636,0.3478260869565217,0.5652173913043478,0.026303168361839546,0.022930787130313046,0.020084765986936537,-0.06884057971014501,False
2002-04-12,2.8177881053731006,1.0,False,False,0.5822960084253748,-0.03576141106772579,2.438577442130277,-0.0942258730310768,0.2916666666666667,0.625,0.02992905269949797,0.028294629724318954,0.033044341682133105,-0.125,False
2002-04-15,2.807573857628443,1.0,False,False,0.6314351506983751,-0.05212334613743064,2.429737801530277,-0.0975092289782185,0.2916666666666667,0.5833333333333334,0.012063087706718933,0.025854630428876924,0.029269034924872095,-0.08333333333333331,False
2002-04-16,2.819935036537706,1.0,False,False,0.7692644835859801,-0.02975103015108893,2.4404354448302774,-0.09353574494885,0.2083333333333333,0.625,0.011886412695436555,0.03372248272538636,0.030383135497963787,-0.12500000000000003,False
2002-04-17,2.791526130682761,1.0,False,False,0.7300953011554456,-0.03823022916942631,2.415849736330277,-0.1026677488244566,0.25,0.625,-0.01210489963448702,0.02957514246503501,0.009132551350325091,-0.041666666666666685,False
2002-04-18,2.8090129330972893,1.0,False,False,0.3137026077120746,-0.024044822465235427,2.430983209930277,-0.0970466401398487,0.2083333333333333,0.5833333333333334,0.0066176865669975715,0.033094921052774895,0.029344725799782756,-0.1394927536231884,False
2002-04-19,2.819919867647551,1.0,False,False,0.28647511287899463,-0.020903619335510548,2.440422317330277,-0.0935406209678135,0.1666666666666666,0.6666666666666666,0.0007565374665274849,0.03070823261573019,0.030978057184300134,-0.12500000000000008,False
2002-04-22,2.8035659526335186,1.0,False,False,0.4332508764244154,-0.035122597746852335,2.426269270063277,-0.0987975645492396,0.1739130434782608,0.6521739130434783,-0.0014275332362263526,0.010618334011859742,0.030942635432718246,-0.11775362318840588,False
2002-04-23,2.8171440579653413,1.0,False,False,-0.2615585468673445,-0.02719728301059965,2.438020068963277,-0.0944329011881544,0.217391304347826,0.6521739130434783,-0.0009897315137414875,0.01088491682446513,0.053349448499161234,0.00905797101449271,False
2002-04-24,2.8180782467905123,1.0,False,False,-0.24992487986059064,-0.04253465130844425,2.438828537063277,-0.0941326074698545,0.217391304347826,0.6521739130434783,0.009511684600013837,-0.0027083530219113028,0.04751831739078649,-0.032608695652174,False
2002-04-25,2.8133784248647458,1.0,False,False,-0.1854114509745718,-0.04451445565529122,2.434761205063277,-0.0956433587905812,0.2608695652173913,0.5652173913043478,0.001554101697439636,0.00818207282236405,0.03130048132285146,0.05253623188405801,False
2002-04-26,2.79903013232252,1.0,False,False,-0.23301731695491867,-0.06226309997690438,2.422343868763277,-0.1002555977755308,0.2608695652173913,0.5217391304347826,-0.007407918063451091,-0.006656984964487522,0.021449287835180852,0.0942028985507247,False
2002-04-29,2.7855952114603055,1.0,False,False,-0.3041499563667359,-0.0673012941511969,2.410716984935877,-0.1045742346849792,0.3181818181818182,0.5,-0.006409958416113581,-0.007828341223658164,0.017823890336010173,0.14426877470355737,False
2002-04-30,2.8131757177339556,1.0,False,False,-0.02893912367460627,-0.0533631919600186,2.4345857777358773,-0.0957085187201274,0.1818181818181818,0.5909090909090909,-0.001408639441126569,-0.002396976780021709,0.03124467393730712,-0.0355731225296442,False
2002-05-01,2.8401181678647602,1.0,False,False,0.0888409717971832,-0.034997249724972535,2.4579023823447965,-0.0870479050284522,0.0952380952380952,0.7142857142857143,0.007820904582528598,0.01740697916021805,0.04749693551380241,-0.12215320910973079,False
2002-05-02,2.8738140046645895,1.0,False,False,0.0956735747282631,-0.03470131735203963,2.487063520244797,-0.0762164244420824,0.0476190476190476,0.7619047619047619,0.021481496860042526,0.023068982988215803,0.056927370211753425,-0.21325051759834368,False
2002-05-03,2.8623788241308925,1.0,False,False,-0.14636467659451302,-0.04535350885670497,2.4771672568447967,-0.0798922475619582,0.0952380952380952,0.7619047619047619,0.022632372219518748,0.015056795397083933,0.046227395588315456,-0.1656314699792961,False
2002-05-06,2.848278779330104,1.0,False,False,0.10198730735039407,-0.06606048081559535,2.464964759744797,-0.084424687650446,0.0952380952380952,0.7142857142857143,0.02250275546565783,0.015948555322761404,0.026736236422044923,-0.22294372294372297,False
2002-05-07,2.843522858336299,1.0,False,False,-0.037339178793174055,-0.06278008241186495,2.460848878344797,-0.0859534719397552,0.0952380952380952,0.6190476190476191,0.010787502682835681,0.009363667539958875,0.020350507106768223,-0.08658008658008659,False
2002-05-08,2.85025624449742,1.0,False,False,0.4713014734069598,-0.03879659226537535,2.4666761027447976,-0.0837890341809314,0.0476190476190476,0.7142857142857143,0.0035695967679689744,0.011418418826217858,0.008679140695173171,-0.0476190476190476,False
2002-05-09,2.8350007358490545,1.0,False,False,0.5978021292392839,-0.02567493422996303,2.453473641144797,-0.0886928965405925,0.2857142857142857,0.5238095238095238,-0.013505838844314555,0.0076855323810014475,0.01593048878898551,0.23809523809523808,False
2002-05-10,2.799828137597963,1.0,False,False,0.6312831346512846,-0.051149216633619266,2.4230344805447968,-0.0999990800727614,0.238095238095238,0.5238095238095238,-0.021852693293285985,0.00028510063762010596,-0.006373782237525383,0.1428571428571428,False
2002-05-13,2.8274402273986676,1.0,False,False,0.5340912435526801,-0.024413238025552952,2.4469306064421548,-0.0911232116263975,0.1818181818181818,0.5454545454545454,-0.0073161911266063084,0.015021929879189377,0.007075991862599107,0.08658008658008659,False
2002-05-14,2.8438851327972143,1.0,False,False,0.5843522887787951,-0.026320129745182608,2.461162398842156,-0.0858370193104985,0.1363636363636363,0.6818181818181818,0.00012740339324301964,0.010916280440525172,0.008493137589763222,0.04112554112554109,False
2002-05-15,2.828998845739183,1.0,False,False,0.23099928741699705,-0.028056305437716977,2.448279469942155,-0.0906221958956666,0.1818181818181818,0.6818181818181818,-0.007458065849088147,-0.003915091368869361,0.013423737877480413,0.1341991341991342,False
2002-05-16,2.820311523263072,1.0,False,False,0.12735116560443083,-0.01875804064242137,2.440761264942155,-0.093414723806652,0.2727272727272727,0.5454545454545454,-0.005181378756003441,-0.01861723873384813,0.004022263490729205,-0.012987012987012991,False
2002-05-17,2.827951648769022,1.0,False,False,-0.271683728991192,-0.017545794109133928,2.447373202042155,-0.090958815927387,0.2272727272727272,0.4545454545454545,0.010044727672173126,-0.012027469974147387,0.0028482302683912053,-0.010822510822510789,False
2002-05-20,2.816928457487385,1.0,False,False,-0.17834916761629138,-0.011703857367122539,2.4378334834421547,-0.0945022056664867,0.2727272727272727,0.5,-0.0037177691006232694,-0.011006760317924913,0.004766253078981597,0.09090909090909091,False
2002-05-21,2.8064309787447606,1.0,False,False,-0.496007414657641,-0.016470521988850795,2.428748728342155,-0.0978766058299853,0.2727272727272727,0.4090909090909091,-0.013170065703608125,-0.013044340221424977,-0.003802815546577687,0.1363636363636364,False
2002-05-22,2.8098601010045114,1.0,False,False,-0.47354118620950225,-0.004294530872273383,2.4317163681632583,-0.0967743191764314,0.3478260869565217,0.391304347826087,-0.006765200616287381,-0.014172811153697062,-0.0029162234211769222,0.16600790513833988,False
2002-05-23,2.8387874148744436,1.0,False,False,-0.38539841256173424,0.005756029618680714,2.456750718663258,-0.0874756737544667,0.217391304347826,0.4347826086956521,0.006551010928748768,0.0013356889038886877,0.009031486765212149,-0.05533596837944671,False
2002-05-24,2.8373933362673145,1.0,False,False,-0.3155735696743507,0.012111729253592829,2.4555442515632584,-0.0879237984132694,0.217391304347826,0.391304347826087,0.0033387018842427896,0.013416965907621758,0.013705891730777076,-0.009881422924901212,False
2002-05-28,2.819584554732328,1.0,False,False,-0.36024419765520166,0.011604035933200363,2.440132129963258,-0.0936484068451363,0.3043478260869565,0.3043478260869565,0.0009429054677918547,-0.0027783691376445097,0.012201824275180684,0.03162055335968378,False
2002-05-29,2.8128119191907044,1.0,False,False,-0.3758925949762332,-0.00519285693679139,2.434270938263258,-0.0958254612635628,0.2608695652173913,0.4347826086956521,0.0022736851518074808,-0.010926325134639314,-0.00012931952346828535,-0.01185770750988141,False
2002-05-30,2.8022736427881156,1.0,False,False,-0.3902856123689673,-0.019978624866405448,2.4251508759472578,-0.0992129757789768,0.4583333333333333,0.3333333333333333,-0.0026999416140623955,-0.009446876583678376,-0.013324982567572308,0.11050724637681164,False
2002-05-31,2.817104922614657,1.0,False,False,-0.6163889020505311,-0.014162077104641901,2.4379862003472583,-0.0944454811930277,0.5,0.3333333333333333,-0.007637941519035962,-0.0011369668286514978,-0.01973303837961815,0.282608695652174,False
2002-06-03,2.755378933070975,1.0,False,False,-0.2853030871109731,-0.029835420704017568,2.3845671354405087,-0.1142872159862189,0.6,0.24,-0.028904840984870894,-0.025662643747687897,-0.03738145704470275,0.382608695652174,False
2002-06-04,2.709520220485311,1.0,False,False,-0.18876428835516823,-0.007965776663224733,2.344879970240509,-0.1290284363345456,0.76,0.2,-0.039035656533969454,-0.03812955800016249,-0.0487166354121511,0.4556521739130435,False
2002-06-05,2.7355508358814262,1.0,False,False,-0.07026233786440461,0.004855518711510909,2.3674074524840085,-0.120660930669403,0.72,0.2,-0.027467561119943973,-0.025256328554011276,-0.03797121663303371,0.4591304347826087,False
2002-06-06,2.723658077037709,1.0,False,False,0.23703572727144007,-0.05090986940697917,2.3571151904840084,-0.1244838417102932,0.68,0.16,-0.02805420732294639,-0.030678404215207955,-0.04441641613946601,0.22166666666666673,False
2002-06-07,2.751282412419856,1.0,False,False,0.224107489844376,-0.04093508143698732,2.3810219139840085,-0.1156040369385474,0.72,0.2,-0.023365303033764495,-0.030824781734653972,-0.029530265149692925,0.21999999999999997,False
2002-06-10,2.7637275246606197,1.0,False,False,-0.05385019728119034,-0.018734087798560672,2.391792195084009,-0.1116035726547309,0.52,0.24,0.0030299250275316325,-0.025962495458456192,-0.012893867467277276,-0.07999999999999996,False
2002-06-11,2.7304037423527237,1.0,False,False,0.14106484626170568,-0.05479353266121456,2.3629530415410085,-0.1223154568342691,0.56,0.28,0.007707461162136164,-0.0316290611785075,-0.034319553108720924,-0.19999999999999996,False
2002-06-12,2.7289131898353114,1.0,False,False,0.20385311848438037,-0.06930818852956533,2.361663083741009,-0.1227945928993927,0.6,0.2,-0.002426438565517053,-0.029827351335858898,-0.04042777313189749,-0.12,False
2002-06-13,2.68135116162089,1.0,False,False,-0.04845682768530546,-0.07504924398089752,2.320501830741009,-0.1380833417235648,0.76,0.2,-0.015533122815046263,-0.04315156069016657,-0.05219078980561187,0.07999999999999996,False
2002-06-14,2.675590759970902,1.0,False,False,-0.03127196223316786,-0.08118929130306063,2.3155166491035093,-0.1399350149439745,0.72,0.2,-0.027511407810142163,-0.05023389846353721,-0.051313751015961806,0.0,False
2002-06-17,2.749194726092275,1.0,False,False,0.40331649206097064,-0.06113916947250286,2.3792151831035087,-0.1162751208490601,0.64,0.2,-0.005258404976130726,-0.0022444125214412525,-0.02784945871016864,0.12,False
2002-06-18,2.753484261749057,1.0,False,False,0.12448380947997784,-0.04311506332524939,2.382927444103509,-0.1148962554875324,0.6,0.2,0.008453152564332989,0.016225766071556125,-0.022522473217128747,0.039999999999999925,False
2002-06-19,2.782322144395327,1.0,False,False,0.4558030806026778,-0.056851687516102145,2.407884398803509,-0.1056263576099206,0.44,0.24,0.019571511017262955,0.017097583382628123,-0.008590567354774481,-0.15999999999999998,False
2002-06-20,2.773636141505775,1.0,False,False,0.47235090336699215,-0.07095115681233921,2.400367335803509,-0.108418461341614,0.44,0.28,0.0344173419751177,0.01834961036020455,-0.012891730618825425,-0.32,False
2002-06-21,2.7388572231854584,1.0,False,False,0.5841109120035886,-0.0950739055478621,2.370268874703509,-0.1195980969992559,0.52,0.28,0.023645792234401775,-0.004516144608894934,-0.03520171717169762,-0.19999999999999996,False
2002-06-24,2.706706318117635,1.0,False,False,0.0555801159634528,-0.07852848554251368,2.342444755603508,-0.129932961396454,0.56,0.2,-0.015454855769723275,-0.020631992855369097,-0.04605883029301894,-0.07999999999999996,False
2002-06-25,2.650409626623762,1.0,False,False,-0.15331649039071116,-0.09428612550374216,2.2937243278035093,-0.1480294557680027,0.72,0.12,-0.03743425613764717,-0.029297541051578113,-0.05999994851178547,0.12,False
2002-06-26,2.650562451213267,1.0,False,False,-0.14023814977492421,-0.08604239770321609,2.2938565856535087,-0.147980330513029,0.72,0.12,-0.04735601642946874,-0.028711334209488903,-0.05768230249256001,0.27999999999999997,False
2002-06-27,2.6695924976871663,1.0,False,False,0.1118967669940909,-0.06743925668503614,2.310325617503509,-0.1418631481393062,0.72,0.12,-0.03751164122130468,-0.004385350230148521,-0.047347676213711165,0.27999999999999997,False
2002-06-28,2.6614403877333386,1.0,False,False,0.012639224149262773,-0.07375752738881236,2.303270597503509,-0.1444836327180801,0.64,0.2,-0.02826610850567779,-0.0052886908002763855,-0.05525691770714747,0.12,False
2002-07-01,2.631907726933204,1.0,False,False,0.16666310276117424,-0.06702145103826596,2.2777123661035086,-0.1539768660816192,0.72,0.12,-0.02763454264829479,-0.042662310547126436,-0.04481097124458211,0.15999999999999992,False
2002-07-02,2.5752395217895394,0.4,False,False,0.1069476537259606,-0.08910037174721186,2.228670422003509,-0.172192783007034,0.8,0.12,-0.028361693256441334,-0.06473425050422954,-0.0495588472381725,0.08000000000000007,True
2002-07-03,2.559876249221746,0.4,False,False,0.15687024758142143,-0.09241308190925157,2.202117125947509,-0.1820556186659501,0.8333333333333334,0.0416666666666666,-0.03999354636195074,-0.08545562775283011,-0.0698191290912209,0.1133333333333334,True
2002-07-05,2.5895255463238107,0.4,False,False,0.4686130303122682,-0.03669283286715386,2.265881170147509,-0.1583713917599516,0.6666666666666666,0.1666666666666666,-0.019237308810186704,-0.05602732700534019,-0.038705796265207426,-0.053333333333333344,True
2002-07-08,2.587250331255528,0.4,False,False,0.4895095313678661,-0.04762048147423259,2.260904035447509,-0.1602200760624527,0.75,0.2083333333333333,-0.01839408799900477,-0.04614026721743969,-0.05044803570728762,0.10999999999999999,True
2002-07-09,2.569687189132478,0.4,False,False,0.4955104577864453,-0.07518221902276612,2.222534556447509,-0.1744718610347262,0.7083333333333334,0.1666666666666666,-0.024225099919175652,-0.0511901930105948,-0.07076603016950445,-0.011666666666666603,True
2002-07-10,2.5523289601499615,0.4,False,False,0.571893772077164,-0.09329508346812343,2.1850015213805087,-0.1884129610723808,0.8260869565217391,0.0434782608695652,-0.019594149135673145,-0.04740011914470754,-0.07530895325979392,0.02608695652173909,True
2002-07-11,2.5423341825426085,0.4,False,False,0.5796382765577222,-0.09144131163453817,2.163610661680509,-0.1963582848234921,0.7391304347826086,0.0869565217391304,-0.017486110894502027,-0.05678032566970326,-0.08386142097236571,-0.09420289855072472,True
2002-07-12,2.532253806820518,0.4,False,False,-0.1232896239751512,-0.09230745660400486,2.142163826980509,-0.2043243996743164,0.9130434782608696,0.0869565217391304,-0.05460010206931809,-0.07278705185492951,-0.07685320537047413,0.246376811594203,True
2002-07-15,2.5203707770581323,0.4,False,False,0.0006523637627733336,-0.08610795716083108,2.117032660780509,-0.2136590058800683,0.9130434782608696,0.0869565217391304,-0.06363444551883557,-0.08085803592719898,-0.08571909357673879,0.16304347826086962,True
2002-07-16,2.5233028037057257,0.4,False,False,0.019617229429939265,-0.12713308030244164,2.123189687587572,-0.2113720678134142,0.9545454545454546,0.0454545454545454,-0.04469890853743541,-0.06784117293101366,-0.10760922229067582,0.24621212121212122,True
2002-07-17,2.521517708045724,0.4,False,False,-0.342199735086112,-0.1324904771080051,2.1194345925875724,-0.2127668432413124,0.9090909090909092,0.0909090909090909,-0.030007726837421367,-0.0490139000982196,-0.11057527251530164,0.08300395256917004,True
2002-07-18,2.5031343649749,0.4,False,False,-0.1536900708136577,-0.14054390384557014,2.080804789287572,-0.2271153218889591,0.9545454545454546,0.0454545454545454,-0.038272076330322924,-0.05508895745395015,-0.13583692376530399,0.21541501976284594,True
2002-07-19,2.4758514955121824,0.4,False,False,-0.022994902578388987,-0.1600565701285126,2.024105550287572,-0.2481754296459485,0.9545454545454546,0.0454545454545454,-0.0551116937024122,-0.10670269167036561,-0.1567517520771402,0.04150197628458496,True
2002-07-22,2.458101054320701,0.4,False,False,-0.23630547182555173,-0.17203847715418963,1.987826348363652,-0.2616508115969361,0.9444444444444444,0.0555555555555555,-0.061031799277589394,-0.12078252009037871,-0.16134984955565257,0.0314009661835748,True
2002-07-23,2.446632114427017,0.4,False,False,-0.24236769381917678,-0.19890017709012953,1.964639485410651,-0.2702632346373361,0.9375,0.0625,-0.07467547676207409,-0.11603647299373221,-0.16128673655550918,-0.017045454545454586,True
2002-07-24,2.481978005187839,0.4,False,False,0.6167070640961603,-0.13160863830666314,2.03559614071065,-0.2439074169394381,0.9375,0.0625,-0.03955698947735187,-0.06837770098002605,-0.11253670895143919,0.02840909090909083,True
2002-07-25,2.4874627883202343,0.4,False,False,0.5628591680188229,-0.14040487371493837,2.046842013310651,-0.2397303011094111,0.9375,0.0625,-0.016321942429087244,-0.053969344132905106,-0.10768527286656171,-0.017045454545454586,True
2002-07-26,2.4969380553476777,0.4,False,False,0.4834258197647361,-0.13909721680829512,2.066334138710651,-0.2324902346009921,0.9375,0.0625,0.020862839102970376,-0.03539864099784751,-0.10560913013487261,-0.017045454545454586,True
2002-07-29,2.541572868155278,0.4,False,False,0.3111509074204606,-0.09286878054894088,2.158677676510651,-0.1981905704250826,0.6875,0.1875,0.08594881956748446,0.019671409185906708,-0.06277721825198501,-0.2569444444444444,True
2002-07-30,2.536790417361545,0.4,False,False,-0.018326199148149924,-0.06276063719302738,2.1485227741106514,-0.2019624612401551,0.75,0.25,0.09359645373388426,0.011931617165992892,-0.05671901066852547,-0.1875,True
2002-07-31,2.550588077591635,0.4,False,False,-0.22373174149409836,-0.04010904698161877,2.167797558910651,-0.1948031227368505,0.6875,0.3125,0.06494481668345453,0.022818805775946638,-0.027313532988935796,-0.25,True
2002-08-01,2.546297720602665,0.4,False,False,-0.04184283994350857,-0.07046277208758744,2.1522901402106505,-0.2005631278906192,0.5625,0.25,0.05151747238637294,0.03435466473890325,-0.022626855379193178,-0.375,True
2002-08-02,2.5310337780410634,0.4,False,False,0.13706756169287515,-0.12607324612070325,2.113639245310651,-0.2149194407063531,0.6875,0.0625,0.022893251248085944,0.04423370856838882,-0.06718883886878624,-0.25,True
2002-08-05,2.513994190546661,0.4,False,False,-0.2592627033719621,-0.14581554902146765,2.073025901604051,-0.2300046765916645,0.8823529411764706,0.1176470588235294,-0.03967788977419273,0.04286066200427108,-0.08309867685572536,0.19485294117647056,True
2002-08-06,2.531781916557023,0.4,False,False,-0.026930633952820582,-0.0942511959782697,2.1173378624040518,-0.2135456431755106,0.6470588235294118,0.1764705882352941,-0.01451458280190121,0.07772335745429837,-0.04733185980766175,-0.1029411764705882,True
2002-08-07,2.538264730132967,0.4,False,False,0.07806004267326383,-0.04363850555368565,2.126208938528051,-0.2102506109601419,0.7058823529411765,0.1764705882352941,-0.019184734391664682,0.044514133233602315,-0.026907341838055987,0.018382352941176516,True
2002-08-08,2.550418477227612,0.4,False,False,0.1028007843512444,-0.020683092948718063,2.156356399428052,-0.1990527750393874,0.4705882352941176,0.2352941176470588,0.001889270940489407,0.053504073790369366,-0.003352850113440553,-0.09191176470588241,True
2002-08-09,2.557216174131414,0.4,False,False,-0.024104786060828554,-0.006093238362083642,2.169909094368051,-0.1940188235989812,0.4444444444444444,0.3888888888888889,0.02662225788163286,0.05012497916819414,0.012951982027747277,-0.24305555555555558,True
2002-08-12,2.5547434942801903,0.4,False,False,-0.3800247919258857,-0.018636043114737544,2.1650424416680503,-0.1958264709693076,0.4444444444444444,0.3333333333333333,0.0443875496166255,0.0029484555413976654,0.022677865002725506,-0.43790849673202614,True
2002-08-13,2.546169000852346,0.4,False,False,-0.30655829624563,-0.017564282535008746,2.141332350120852,-0.2046332396617778,0.5,0.2777777777777778,0.011332384945667906,-0.00334668269587024,0.008545003133419549,-0.1470588235294118,True
2002-08-14,2.5670348966128276,0.4,False,False,-0.1929924323462009,0.016299333675038552,2.192293898820852,-0.1857043135242496,0.3888888888888889,0.3333333333333333,0.03108112241243366,0.011300104942691513,0.03437676561857339,-0.3169934640522876,True
2002-08-15,2.5842295900643797,0.4,False,False,-0.2757886515046729,0.0649268094573836,2.2318135197693514,-0.1710253250515685,0.3157894736842105,0.4210526315789473,0.03499287982325794,0.03694826179472144,0.07257227168026747,-0.15479876160990708,True
2002-08-16,2.583709830704974,0.4,False,False,-0.22541255291930595,0.10045754026354303,2.232772227269351,-0.1706692270930504,0.3157894736842105,0.4210526315789473,0.028970399296661897,0.056363914619304234,0.1030908081607369,-0.1286549707602339,True
2002-08-19,2.5890455124295046,0.4,False,False,-0.18883192630486034,0.16059674468606788,2.243843930569351,-0.1665568039165875,0.2631578947368421,0.4736842105263157,0.03639720283755188,0.08240033510103562,0.12879273001711078,-0.18128654970760233,True
2002-08-20,2.588758394117895,0.4,False,False,-0.25318054316556526,0.18060888113244133,2.235372572169352,-0.1697033667964186,0.3684210526315789,0.4210526315789473,0.04391668675028071,0.055746752495741125,0.1378029347211822,-0.13157894736842107,True
2002-08-21,2.592017276144119,1.0,False,False,-0.38715875983386394,0.13018097974271248,2.245268147806889,-0.1660277991359074,0.2,0.55,0.024163844553200642,0.05599600637614732,0.10300275329812725,-0.18888888888888888,False
2002-08-22,2.6035334706900133,1.0,False,False,-0.39542802462848137,0.15095419142888766,2.257938076242369,-0.1613217384756479,0.1904761904761904,0.5714285714285714,0.011705528370361984,0.04710801834115186,0.1031325630209643,-0.1253132832080201,False
2002-08-23,2.5416159126885423,1.0,False,False,-0.20063367357882533,0.10515448980331077,2.204239511052649,-0.1812672895842128,0.3181818181818182,0.5,-0.012779053710999078,0.015821131297021562,0.06673914434189632,0.002392344497607668,False
2002-08-26,2.5623527617182034,1.0,False,False,-0.270732729097672,0.061152942801878885,2.2222237319326483,-0.1745873122804911,0.3478260869565217,0.5217391304347826,-0.00963533975877584,0.026411163663167203,0.029437491346422373,0.08466819221967958,False
2002-08-27,2.5440637086256386,1.0,False,False,-0.2667123154991311,0.035408036277468025,2.206362384336769,-0.1804787791754929,0.5,0.375,-0.012977786429771543,0.030368958939160917,0.02692064097391733,0.13157894736842107,False
2002-08-28,2.489879148691616,1.0,False,False,-0.2969891445242073,0.010305947177768893,2.1593703320367688,-0.1979332936031042,0.5,0.2916666666666667,-0.038257263772268346,-0.015017861793891418,-0.0038874602654856982,0.3,False
2002-08-29,2.499056259086086,1.0,False,False,-0.373763339913157,0.037840952746830636,2.167329264473332,-0.1949770638952485,0.44,0.36,-0.040129006513689225,-0.02889320936754758,0.006987498563371997,0.2495238095238096,False
2002-08-30,2.509666492757725,1.0,False,False,-0.44095505942601887,0.057500625200957556,2.176531086103332,-0.1915591810716642,0.4,0.32,-0.012570514597156857,-0.025188929026943918,0.029755238947333895,0.08181818181818185,False
2002-09-03,2.4378149459628657,1.0,False,False,-0.23757486213438106,0.053836473331605905,2.114217178803332,-0.2147047757153075,0.48,0.28,-0.048602915888844245,-0.05776995003976382,0.019870121819224984,0.1321739130434783,False
2002-09-04,2.485251488682299,1.0,False,False,0.06590505261206525,0.03407158075662897,2.155356951814631,-0.1994240053205577,0.4166666666666667,0.4583333333333333,-0.02311743206113004,-0.035795205394807406,0.017956080645255,-0.08333333333333331,False
2002-09-05,2.4903155376334456,1.0,False,False,0.019589931712061803,0.007725201048797148,2.159748794314631,-0.1977927192939194,0.3333333333333333,0.4583333333333333,0.0001752651095772162,-0.03808870382621832,0.015774487247617097,-0.16666666666666669,False
2002-09-06,2.5220979612761942,1.0,False,False,0.20960476573509923,-0.010432114548708848,2.187312390214632,-0.1875546224506067,0.2916666666666667,0.5,0.009220161453481701,-0.031278840979231504,0.014355693147380721,-0.14833333333333332,False
2002-09-09,2.5507640508015044,1.0,False,False,0.24238318054151642,-0.006911777192833424,2.2121733170146305,-0.1783203927399292,0.2083333333333333,0.5833333333333334,0.016375704964135984,0.003599339328688833,0.019477416245812007,-0.19166666666666674,False
2002-09-10,2.5364388267697655,1.0,False,False,-0.4717238032955311,0.011924313967015765,2.199749636214632,-0.1829349882971364,0.3333333333333333,0.5416666666666666,0.0404558520613818,-0.010113336202413281,0.01603072248313131,-0.14666666666666667,False
2002-09-11,2.526735051198588,1.0,False,False,-0.409765830812169,0.024273367254478373,2.1913339486146315,-0.1860608730679206,0.2916666666666667,0.5416666666666666,0.01669189726078124,-0.006811408601246183,0.023350694949785478,-0.125,False
2002-09-12,2.4881387945870403,1.0,False,False,-0.13943756515557004,-0.03002488064017217,2.157860994114631,-0.1984939152241798,0.375,0.5,-0.000874083229016942,-0.0006989713157327104,-0.015706336055006598,0.041666666666666685,False
2002-09-13,2.500521807343623,1.0,False,False,-0.22795482697850955,-0.040955065494942766,2.1686002745258306,-0.1945049656953794,0.391304347826087,0.391304347826087,-0.008554843730833261,0.0005864406822408963,-0.028323712838720372,0.09963768115942029,False
2002-09-16,2.4978609991505794,1.0,False,False,-0.27051837627188413,-0.03570656422025975,2.166292664425831,-0.1953620939077547,0.3043478260869565,0.391304347826087,-0.020740080461107868,-0.004704008935535464,-0.02977444901526005,0.0960144927536232,False
2002-09-17,2.4226044139721234,1.0,False,False,-0.2146724150452899,-0.07935192407696312,2.101025706625831,-0.2196045562137987,0.5217391304347826,0.1304347826086956,-0.044879620827525946,-0.0062394120669133635,-0.06364891158329411,0.18840579710144928,False
