date,shadow_equity,open_equity,wc_dd,damaged,green,recent_r20,recent_r40,spy_r20,native_close_target,effective_native,control_allocation,A_allocation,B_allocation,control_nav,A_nav,B_nav,spy_nav,control_reason,A_reason,B_reason,fast_signal,slow_signal,eligible_count,leadership_population,held_count,research_eligible_universe,research_ranking_count,research_ranking_sha256,research_selected_positions_sha256,research_selected_positions,research_ldrc_state
2006-08-14,87692928.88238473,88240132.16966274,-0.12307071117615265,0.782608695652174,0.17391304347826086,-0.0047561731690530795,-0.08056905669518111,0.03056645773534039,1.0,1.0,1.0,1.0,1.0,0.9489450440491268,0.9489450440491268,0.9489450440491268,0.994213119942131,NORMAL,NORMAL,NORMAL,False,False,1098,110,23,1098,110,ada091c2e9872185249e9688ea40098b0be8226324557c42946158b36a1106f5,1320c8d910978caeff4b5e84b3ae7447eeb7d700e2d14f2032b9e82ea2dd6bb2,"[""1035638340512403010"",""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-15,88972969.64238472,87707482.11283173,-0.11027030357615275,0.5652173913043478,0.391304347826087,0.01628464390827733,-0.06119486379046768,0.037579699502278796,1.0,1.0,1.0,1.0,1.0,0.9627966550155257,0.9627966550155257,0.9627966550155257,1.0060920475609203,NORMAL,NORMAL,NORMAL,False,False,1097,110,23,1097,110,9097df5d59c1bd1ccd08ccc7feff598b8c7f4d02420fa09fddf04b7448255372,1320c8d910978caeff4b5e84b3ae7447eeb7d700e2d14f2032b9e82ea2dd6bb2,"[""1035638340512403010"",""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-16,89173271.04938473,88231263.79053274,-0.10826728950615272,0.45454545454545453,0.36363636363636365,0.002562018838298874,-0.048875432129352414,0.03190351915935641,1.0,1.0,1.0,1.0,1.0,0.9649641619047488,0.9649641619047488,0.9649641619047488,1.0144672001446715,NORMAL,NORMAL,NORMAL,False,False,1087,109,22,1087,109,70f689723ccd1063e5a7493ae031575ddfc2a217391a288adf475b67d504e173,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-17,89006809.47938475,89141830.92132574,-0.10993190520615248,0.6818181818181818,0.3181818181818182,0.034072194108105025,-0.047239725493015805,0.04165026740444033,1.0,1.0,1.0,1.0,1.0,0.9631628435557177,0.9631628435557177,0.9631628435557177,1.0170441701704411,NORMAL,NORMAL,NORMAL,False,False,1080,108,22,1080,108,821f144dcae7f6faa60ac3603fc3bd33b0a830627acc6e3bf165868c98480a52,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-18,89700922.10938475,89198118.42256674,-0.10299077890615249,0.5,0.36363636363636365,0.05130896459049339,-0.048412500681845994,0.05437355001923572,1.0,1.0,1.0,1.0,1.0,0.9706739935269295,0.9706739935269295,0.9706739935269295,1.0222094127220935,NORMAL,NORMAL,NORMAL,False,False,1073,108,22,1073,108,59970a9bfae37b1dd13111da9602c4d3aa41a1dc17050b626f0c9286d5e41ca1,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-21,88772944.77938475,89604314.98138975,-0.11227055220615256,0.5,0.45454545454545453,0.015187957455797818,-0.060486830596178986,0.031050709288878986,1.0,1.0,1.0,1.0,1.0,0.9606321406715583,0.9606321406715583,0.9606321406715583,1.0178240426782397,NORMAL,NORMAL,NORMAL,False,False,1061,107,22,1061,107,fb69a528fc6799f3ac7e5e572aa2110e1141b52960f7caa00f7ac2d5d5fc0815,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-22,89155786.92938472,88652980.85339874,-0.10844213070615272,0.5454545454545454,0.4090909090909091,0.008917909410684377,-0.057600607401987136,0.0273125541915753,1.0,1.0,1.0,1.0,1.0,0.9647749622824415,0.9647749622824415,0.9647749622824415,1.0177449251774486,NORMAL,NORMAL,NORMAL,False,False,1047,105,22,1047,105,a0a49801a6ec64f90569b8e34a9afcbb6514091d48f7d1fdece559bf90db7ba8,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-23,87627621.22938474,89015415.32352874,-0.12372378770615267,0.7272727272727273,0.22727272727272727,-0.004652484263336865,-0.06728127017460228,0.023094451407086325,1.0,1.0,1.0,1.0,1.0,0.9482383351451975,0.9482383351451975,0.9482383351451975,1.0149306026493052,NORMAL,NORMAL,NORMAL,False,False,1030,103,22,1030,103,f3dbc80896bb7c397cd27a7dda432a0897cf60fc17d4577873a8f2ea8e69d65f,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-24,87691304.56938474,87905942.54941173,-0.12308695430615257,0.6818181818181818,0.2727272727272727,0.008719812180921105,-0.06627203027552475,0.023196140819049305,1.0,1.0,1.0,1.0,1.0,0.9489274669902811,0.9489274669902811,0.9489274669902811,1.0140716126407157,NORMAL,NORMAL,NORMAL,False,False,1018,102,22,1018,102,2c8fb75aa8e440e05a60d5034e9dac827ff8e1b8e7e459243c58420a9193a892,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-25,87586945.91938473,87816196.38719974,-0.12413054080615271,0.6363636363636364,0.3181818181818182,-0.001751248007897277,-0.06476070820468649,0.014294424496984481,1.0,1.0,1.0,1.0,1.0,0.9477981784035812,0.9477981784035812,0.9477981784035812,1.015326190153261,NORMAL,NORMAL,NORMAL,False,False,1002,101,22,1002,101,a7c61766a12369047d9a66a698e421ee27c23708c5943a0b2a9b3c5e92c70be3,a75cec01c89da33ab68cdffecdf032255ac5f0dc44038f99b8b47ceb09eb1d2d,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""244656944763341218"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-28,87640323.01688476,87280343.64046374,-0.12359676983115242,0.6666666666666666,0.3333333333333333,0.005788532116677514,-0.05749168432861029,0.0201749627017489,1.0,1.0,1.0,1.0,1.0,0.9483757840644244,0.9483757840644244,0.9483757840644244,1.020174962701749,NORMAL,NORMAL,NORMAL,False,False,998,100,21,998,100,33828c73acd070c27d33b901d5ceb548db001362f9fa5c82d5aa4881c4a7fd88,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-29,88194995.42688474,87707255.45280474,-0.11805004573115263,0.6190476190476191,0.38095238095238093,0.02229362419686365,-0.04679940079820033,0.026408450704224373,1.0,1.0,1.0,1.0,1.0,0.9543780198347249,0.9543780198347249,0.9543780198347249,1.0213504227135033,NORMAL,NORMAL,NORMAL,False,False,1002,101,21,1002,101,a349f7b1ee25f98c84c702475f81ddf4c73185ec72a4629811f6dcccff1434ab,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-30,87751091.45188473,88020762.25813873,-0.12248908548115267,0.6190476190476191,0.38095238095238093,0.02516950018070485,-0.03899586534598165,0.020138771365712405,1.0,1.0,1.0,1.0,1.0,0.9495744343862911,0.9495744343862911,0.9495744343862911,1.0219720602197198,NORMAL,NORMAL,NORMAL,False,False,985,99,21,985,99,7d936752646b96154a711e5f5a578c93c9077ed98cf2a02a8aa7f5b66b338c81,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
2006-08-31,88125768.99188472,88067915.51041874,-0.11874231008115277,0.6190476190476191,0.38095238095238093,0.019171011209585087,-0.045960527218882996,0.01728367278046483,1.0,1.0,1.0,1.0,1.0,0.9536289049032511,0.9536289049032511,0.9536289049032511,1.0218138252181372,NORMAL,NORMAL,NORMAL,False,False,978,98,21,978,98,554203dab14f3f24a7d2bcb1cf2f4ccc73d08145c729a242f45046a42ca87d02,8ffe7ef7804b00a7c42dd552194c875e6a7d86f9d6a811c655c906d83c652377,"[""1040633074096912075"",""1099247927332588244"",""1101212501432953147"",""117908596615035418"",""214820292338870148"",""266855227169442591"",""271029648870576069"",""320397541735962213"",""353685636371040898"",""40196728613332525"",""43902875209253344"",""452140482835311476"",""555782615540001401"",""70004177131076678"",""720308907044255892"",""788900523736619527"",""8209006061861920"",""840588175708298328"",""88378928586164151"",""927939971812641882"",""950063614365024268""]","{""concordance_releases"":0,""episode"":false,""episodes"":0,""full_streak"":0,""latched"":false,""prev_desired"":1.0,""prev_native"":1.0,""recent_positive_streak"":0}"
