security_id,ticker,priority,current_truth,vendor_category,cusips,base_disposition,held_sessions,pending_sessions,durable_ranked_sessions,recent_leadership_sessions,eligible_sessions,reason,status
496216258498328341,SKE,P1_DURABLE_RANKED,common,Canadian Common Stock,83056P715 83056P103,INFERRED_COMMON,0,0,57,21,106,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
856115972129012903,WINMQ,P1_DURABLE_RANKED,common,Domestic Common Stock,97382A101 97382A200 97381W104 97382A309 920255106,INFERRED_COMMON,0,0,57,94,2399,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
909161371475655803,CCK,P1_DURABLE_RANKED,common,Domestic Common Stock,228368106 228255105,INFERRED_COMMON,0,0,56,141,4948,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
270195894721936305,GP,P1_DURABLE_RANKED,common,ADR Common Stock,39540E302 39540E401,INFERRED_COMMON,0,0,56,34,56,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
316608182834195623,CJESQ,P1_DURABLE_RANKED,common,Domestic Common Stock,12467B304 G3164Q101,INFERRED_COMMON,0,0,55,69,405,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
19023067751406413,DGXX,P1_DURABLE_RANKED,common,Canadian Common Stock,25380B102 25381D206 25381D107,INFERRED_COMMON,0,0,55,35,83,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
371238123781729047,EDR1,P1_DURABLE_RANKED,common,Domestic Common Stock,28140H203 28140H104,INFERRED_COMMON,0,0,55,32,555,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
427694133028893811,PQUEQ,P1_DURABLE_RANKED,common,Domestic Common Stock,716748108 716748306 683930200,INFERRED_COMMON,0,0,55,18,61,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
187908770424317700,CEIN,P1_DURABLE_RANKED,common,Domestic Common Stock,13200M508 13200M607 549333201 13200M201 549333300 13200M102 13200M300 13200M409,INFERRED_COMMON,0,0,54,58,120,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
360366760615663399,OIBRQ,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,670851203 670851401 10553M200,INFERRED_COMMON,0,0,54,59,472,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
105422700513565499,ST,P1_DURABLE_RANKED,common,Domestic Common Stock,G8060N102 N7902X106,INFERRED_COMMON,0,0,54,99,3687,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
977786382894847089,FABC,P1_DURABLE_RANKED,common,Domestic Common Stock,054748108 054748207 92931L302 054748306 92931L401 26210U203 26210U104 92931L203 92931L104,INFERRED_COMMON,0,0,53,101,450,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1084515552110962948,UAN,P1_DURABLE_RANKED,common,Domestic Common Stock,126633106 126633205,INFERRED_COMMON,0,0,52,34,61,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
843455423519216577,TTCFQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,87663X102 34986F103 34986F202,INFERRED_COMMON,0,0,51,79,326,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
905064659577868827,ASAPQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,930752100 51476W107 51476W206 930752209,INFERRED_COMMON,0,0,50,71,96,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
965579180728514841,HOLI,P1_DURABLE_RANKED,common,ADR Common Stock,G45667105 G4604M106 15956A109 15956A208,INFERRED_COMMON,0,0,50,9,56,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1133666028208707131,DELL1,P1_DURABLE_RANKED,common,Domestic Common Stock,24702R101 247025109,INFERRED_COMMON,0,0,48,128,1843,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
305472410938548937,ITG1,P1_DURABLE_RANKED,common,Domestic Common Stock,46145F105 472318104,INFERRED_COMMON,0,0,48,58,599,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
900676606992458222,TRP,P1_DURABLE_RANKED,common,Canadian Common Stock Primary Class,87807B107 89353D107 893526103,REJECTED_V4_CONFLICT,0,0,48,80,3584,MANUAL_CONFLICT;MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
98300450827989858,PLD1,P1_DURABLE_RANKED,common,Domestic Common Stock,743410102 743410300 814138103 814138301,INFERRED_COMMON,0,0,47,77,1237,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1135878622873171323,DPRO,P1_DURABLE_RANKED,common,ADR Common Stock,26142Q304 26142Q205 26142Q106,INFERRED_COMMON,0,0,45,47,81,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
366588347960507460,POET,P1_DURABLE_RANKED,common,Canadian Common Stock,73044W302 73044W104,INFERRED_COMMON,0,0,45,91,226,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
767007442192935477,SES,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,78397Q109 G4R87P114,INFERRED_COMMON,0,0,45,37,74,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
604744643544663608,FIRY,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,83067L109 83067L208 34407Y103 34407Y202,INFERRED_COMMON,0,0,44,102,444,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
214204248915913096,EOP,P1_DURABLE_RANKED,common,Domestic Common Stock,294741103 294741202,INFERRED_COMMON,0,0,43,17,151,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
482195723341052987,ETP1,P1_DURABLE_RANKED,common,Domestic Common Stock,29273R109 426918108,INFERRED_COMMON,0,0,43,90,2249,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
576774468891329877,YELLQ,P1_DURABLE_RANKED,common,Domestic Common Stock,984249607 985510106 984249102 984249300 985509108 985577105,INFERRED_COMMON,0,0,43,142,689,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1096003132450043065,DD1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,263534109 263534117,INFERRED_COMMON,0,0,42,66,2810,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
410428273002319352,FWONK,P1_DURABLE_RANKED,common,Domestic Common Stock Secondary Class,531229854 531229755 531229300,INFERRED_COMMON,0,0,42,117,2653,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
718834017621263734,GRFS,P1_DURABLE_RANKED,common,ADR Common Stock,398438408 398438309 398438200,INFERRED_COMMON,0,0,41,60,812,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
288236439289729704,HLTH1,P1_DURABLE_RANKED,common,Domestic Common Stock,40422Y101 422209106 290849108 94769M105,INFERRED_COMMON,0,0,41,25,413,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
210189795761413012,HOKUQ,P1_DURABLE_RANKED,common,Domestic Common Stock,434711107 434712105,INFERRED_COMMON,0,0,41,54,86,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
7927904980452015,NM,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,Y62196103 Y62197119 Y62196129,INFERRED_COMMON,0,0,41,26,64,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
653469424920855695,FCE.A,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,345605109 345550107,INFERRED_COMMON,0,0,40,71,1264,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
466470751566741991,FG2,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,G3402M102 G20307107 G20307123,INFERRED_COMMON,0,0,40,26,112,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
144700299941973079,ACV1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,013078100 013068101,INFERRED_COMMON,0,0,39,43,594,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
133867923656910566,QGEN,P1_DURABLE_RANKED,common,ADR Common Stock,N72482123 N72482206 N72482149 N72482107 N72482156,INFERRED_COMMON,0,0,39,178,3674,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
287367877320854308,TTE,P1_DURABLE_RANKED,common,ADR Common Stock,89151E109 F92124100,INFERRED_COMMON,0,0,39,120,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
30587235456063600,APPHQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,03783T103 67012U108,INFERRED_COMMON,0,0,38,17,120,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
955594671819826686,MEG1,P1_DURABLE_RANKED,common,Domestic Common Stock,58441K100 584404107,INFERRED_COMMON,0,0,37,40,147,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
435995005362000574,EGIOQ,P1_DURABLE_RANKED,common,Domestic Common Stock,53261M104 53261M203,INFERRED_COMMON,0,0,36,31,152,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
428643462170905296,LADX,P1_DURABLE_RANKED,common,Domestic Common Stock,232828509 232828608 232828301 232828103 232828707,INFERRED_COMMON,0,0,35,48,54,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
838821611242754318,AM,P1_DURABLE_RANKED,common,Domestic Common Stock,03676B102 03675Y103,INFERRED_COMMON,0,0,34,128,1876,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
961331422153064591,LINEQ,P1_DURABLE_RANKED,common,Domestic Common Stock,536020100 53601P304,INFERRED_COMMON,0,0,34,133,1727,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1086213726748371489,LKCOF,P1_DURABLE_RANKED,common,ADR Common Stock,G56981106 G56981205 G56981114,INFERRED_COMMON,0,0,34,33,53,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
106719732073423530,VZLA,P1_DURABLE_RANKED,common,Canadian Common Stock,92859G608 92859G202 92859G103,INFERRED_COMMON,0,0,34,18,150,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
560993313900465152,EIGRQ,P1_DURABLE_RANKED,common,Domestic Common Stock,28249U105 15117E107 28249U204,INFERRED_COMMON,0,0,33,13,35,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
203648306270562714,VOD,P1_DURABLE_RANKED,common,ADR Common Stock,92857W308 92857W209 92857W100 92857T107 92858D200 92858D101,INFERRED_COMMON,0,0,33,197,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
429771193252933866,WPGGQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,93964W108 92939N102 939647103 93964W405,INFERRED_COMMON,0,0,33,65,512,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
133702805808789102,AOBI,P1_DURABLE_RANKED,common,Domestic Common Stock,028731404 028731107,INFERRED_COMMON,0,0,31,19,67,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1139717773370432743,HLT1,P1_DURABLE_RANKED,common,Domestic Common Stock,432848109 432848208,INFERRED_COMMON,0,0,31,42,328,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
341746105654828485,SNDL,P1_DURABLE_RANKED,common,ADR Common Stock,86730L109 83307B101,INFERRED_COMMON,0,0,31,52,105,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
55985294582827288,EAGL1,P1_DURABLE_RANKED,common,Domestic Common Stock,268484102 270018104,INFERRED_COMMON,0,0,30,77,247,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
573486634399361097,ITRMF,P1_DURABLE_RANKED,common,ADR Common Stock,G6333L101 G6333L200,INFERRED_COMMON,0,0,30,24,78,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
522562646919463671,QTT,P1_DURABLE_RANKED,common,ADR Common Stock,74915J107 74915J206,INFERRED_COMMON,0,0,30,23,73,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
219953444935140,VIVO1,P1_DURABLE_RANKED,common,Domestic Common Stock,589584101 589602101,INFERRED_COMMON,0,0,30,20,90,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
698514937491238880,DM,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,25058X105 25058X303 89628U108 89628U207,INFERRED_COMMON,0,0,29,82,402,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
98904311513022875,EBGMY,P1_DURABLE_RANKED,common,ADR Common Stock,38012G100 278634100,INFERRED_COMMON,0,0,29,18,53,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1068602958000339053,GLFMQ,P1_DURABLE_RANKED,common,Domestic Common Stock,402629208 402629109,INFERRED_COMMON,0,0,29,2,42,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
162310595552625902,OBE,P1_DURABLE_RANKED,common,Canadian Common Stock,707887105 674482203 674482104 707885109,INFERRED_COMMON,0,0,29,124,1795,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
153962662178470060,SUN,P1_DURABLE_RANKED,common,Domestic Common Stock,86765K109 869239103,INFERRED_COMMON,0,0,29,86,806,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
947831258121099345,AGR1,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,00845V308 00845V100,INFERRED_COMMON,0,0,28,35,146,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
241154412158535428,AHPIQ,P1_DURABLE_RANKED,common,Domestic Common Stock,019222207 019222108,INFERRED_COMMON,0,0,28,65,70,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
884241433752390727,MITI1,P1_DURABLE_RANKED,common,Domestic Common Stock,59509C105 13738Y107,INFERRED_COMMON,0,0,28,21,28,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
268270329065354602,MOVE1,P1_DURABLE_RANKED,common,Domestic Common Stock,62458M207 437852106,INFERRED_COMMON,0,0,28,21,31,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
554954176952665665,NOVNQ,P1_DURABLE_RANKED,common,Domestic Common Stock,66988N106 66988N205,INFERRED_COMMON,0,0,28,39,64,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
962456727331389556,TROO,P1_DURABLE_RANKED,common,ADR Common Stock,G80751129 G9094C104 G80751103 406548115 406548107 406548206,INFERRED_COMMON,0,0,28,22,44,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1100081557843370397,D,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,25746U109 257470104,INFERRED_COMMON,0,0,27,88,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
20237171367150132,ECHO2,P1_DURABLE_RANKED,common,Domestic Common Stock,27875T101 285562500,INFERRED_COMMON,0,0,27,30,69,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
36353796762386872,TCSGQ,P1_DURABLE_RANKED,common,Domestic Common Stock,210751103 210751202,INFERRED_COMMON,0,0,27,3,30,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1073048220598422763,ZKIN,P1_DURABLE_RANKED,common,ADR Common Stock,G9892K100 G9892K209,INFERRED_COMMON,0,0,27,21,30,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
716443807172864880,EMWPF,P1_DURABLE_RANKED,common,ADR Common Stock,G3788M114 G3788R105,INFERRED_COMMON,0,0,26,2,61,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
725891032563178553,ENLK,P1_DURABLE_RANKED,common,Domestic Common Stock,29336U107 22765U102,INFERRED_COMMON,0,0,26,18,155,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1042882926694701041,KB,P1_DURABLE_RANKED,common,ADR Common Stock,48241A105 50049M109,INFERRED_COMMON,0,0,26,66,806,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1005418764309241651,MBAI,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,M2361E203 M2361E179 M2361E112 M2361E146,INFERRED_COMMON,0,0,26,31,47,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
746158814089704953,TIOG,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,55328R109 595117102,INFERRED_COMMON,0,0,26,10,54,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
452579604509674802,ABVEF,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,09175K105 00373V100,INFERRED_COMMON,0,0,25,28,30,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
34225094003874007,AFMDQ,P1_DURABLE_RANKED,common,ADR Common Stock,N01045108 N01045207,INFERRED_COMMON,0,0,25,34,43,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
997629165763677336,AHMIQ,P1_DURABLE_RANKED,common,Domestic Common Stock,02660R107 02660M108,INFERRED_COMMON,0,0,25,3,179,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
779267533562127263,IRNTQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,46323Q105 50201G106,INFERRED_COMMON,0,0,25,34,90,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
190675113231122773,MIC2,P1_DURABLE_RANKED,common,Domestic Common Stock,55608B105 55607X108,INFERRED_COMMON,0,0,25,37,1789,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
172506604651624661,ABI1,P1_DURABLE_RANKED,common,Domestic Common Stock,038149100 038020103 714041100 69332S201 69332S102,INFERRED_COMMON,0,0,23,19,602,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
210939526059118148,ATLS1,P1_DURABLE_RANKED,common,Domestic Common Stock,04930A104 049167109 04939R108,INFERRED_COMMON,0,0,23,27,241,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1144271736914874719,FUN,P1_DURABLE_RANKED,common,Domestic Common Stock,150185106 83001C108,INFERRED_COMMON,0,0,23,91,911,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
461686511677193081,QSI,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,74765K105 42984L105,INFERRED_COMMON,0,0,23,68,101,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
264006574620812721,SIFY,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,82655M107 82655M206 804099208 804099109,INFERRED_COMMON,0,0,23,11,23,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
760379920259343544,AUOTY,P1_DURABLE_RANKED,common,ADR Common Stock,002255107 002255404,INFERRED_COMMON,0,0,22,99,1174,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
819877013220958897,ELON1,P1_DURABLE_RANKED,common,Domestic Common Stock,27874N105 27874N303,INFERRED_COMMON,0,0,22,17,22,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1067506624231909172,HGENQ,P1_DURABLE_RANKED,common,Domestic Common Stock,444863203 48344T100 48344T209 444863104,INFERRED_COMMON,0,0,22,47,138,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
39846923719649688,SGI1,P1_DURABLE_RANKED,common,Domestic Common Stock,82706L108 750077109,INFERRED_COMMON,0,0,22,58,264,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
616497452040356659,LTMAY,P1_DURABLE_RANKED,common,ADR Common Stock,51817R106 501723100,INFERRED_COMMON,0,0,21,20,59,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1050071176586409042,NMM,P1_DURABLE_RANKED,common,ADR Common Stock,Y62267102 Y62267409,INFERRED_COMMON,0,0,21,6,21,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
661122241998976287,OBQI,P1_DURABLE_RANKED,common,Domestic Common Stock,678046103 138748108 917022105,INFERRED_COMMON,0,0,21,42,60,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
297972758990644181,ICON1,P1_DURABLE_RANKED,common,Domestic Common Stock,451055107 451055305 137409108,INFERRED_COMMON,0,0,20,72,736,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
910334444152931164,WEST2,P1_DURABLE_RANKED,common,Domestic Common Stock,009720103 96040V101 033355108,INFERRED_COMMON,0,0,20,16,24,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
434115552006977400,BBAR,P1_DURABLE_RANKED,common,ADR Common Stock,07329M100 058934100,INFERRED_COMMON,0,0,19,32,38,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
764076178552891930,NS,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,67058H102 91913W104 819357104,INFERRED_COMMON,0,0,19,85,813,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
293425155284498872,RGSEQ,P1_DURABLE_RANKED,common,Domestic Common Stock,75601N104 75601N500 75601N203 75601N302,INFERRED_COMMON,0,0,19,27,34,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
347578475150470281,SPG,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,828806109 828781104 828805101,INFERRED_COMMON,0,0,19,115,5050,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
669039615450984041,SVM1,P1_DURABLE_RANKED,common,Domestic Common Stock,81760N109 817615107,INFERRED_COMMON,0,0,19,13,88,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
55356489462400378,LEVGQ,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,536221104 66516T104,INFERRED_COMMON,0,0,18,6,87,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
548570527460070038,ABWTQ,P1_DURABLE_RANKED,common,Domestic Common Stock,102183100 003687100 102183407,INFERRED_COMMON,0,0,17,79,153,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
385446091142772687,ENFY,P1_DURABLE_RANKED,common,Domestic Common Stock,16943W105 16943W204,INFERRED_COMMON,0,0,17,12,19,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
4192202939672513,GIG1,P1_DURABLE_RANKED,common,Domestic Common Stock,37518Q109 37517Y103,INFERRED_COMMON,0,0,17,25,33,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
673465785464250804,OCFT,P1_DURABLE_RANKED,common,ADR Common Stock,68248T105 68248T204,INFERRED_COMMON,0,0,17,0,50,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1015632908539209151,ORIG,P1_DURABLE_RANKED,common,ADR Common Stock,Y64354205 G66964118 G66964100,INFERRED_COMMON,0,0,17,31,68,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
490068856428274586,PARAA,P1_DURABLE_RANKED,common,Domestic Common Stock Secondary Class,92556H107 124857103,INFERRED_COMMON,0,0,17,1,24,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1075904931462548556,VISN1,P1_DURABLE_RANKED,common,ADR Common Stock,92833U202 92833U103,INFERRED_COMMON,0,0,17,9,17,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
818902908814402884,GNS,P1_DURABLE_RANKED,common,ADR Common Stock Primary Class,Y3005A109 Y3005A117,INFERRED_COMMON,0,0,16,35,54,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
606019229277999905,MODL1,P1_DURABLE_RANKED,common,Domestic Common Stock,60689B107 58506K102,INFERRED_COMMON,0,0,16,5,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
241908488000062163,BEPC,P1_DURABLE_RANKED,common,ADR Common Stock,11284V105 11285B108,INFERRED_COMMON,0,0,15,81,1180,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
175205642536175483,CGGYY,P1_DURABLE_RANKED,common,ADR Common Stock,12531Q105 12531Q204 204386106,INFERRED_COMMON,0,0,15,0,64,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
863487155718577721,FSRNQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,33813J106 846784106 846784114,INFERRED_COMMON,0,0,15,139,884,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
226304402817445814,GTE,P1_DURABLE_RANKED,common,Domestic Common Stock,38500T101 38500T200,INFERRED_COMMON,0,0,15,13,20,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
488901893881778762,OPITQ,P1_DURABLE_RANKED,common,Domestic Common Stock Primary Class,67623C109 38376A103,INFERRED_COMMON,0,0,15,3,204,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1117414376686089641,ZVOI,P1_DURABLE_RANKED,common,Domestic Common Stock,10807M105 98979V102,INFERRED_COMMON,0,0,15,0,18,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
337104369204997227,CPSL1,P1_DURABLE_RANKED,common,Domestic Common Stock,16941J205 16941J106 684029200 684029101,INFERRED_COMMON,0,0,14,38,55,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
1014729179793648627,FRG2,P1_DURABLE_RANKED,common,Canadian Common Stock,35903Q106 359032109,INFERRED_COMMON,0,0,14,21,27,MULTIPLE_CUSIPS,REQUIRES_FACTUAL_CONTRADICTION_REVIEW
