date,nav_terminal_corrected,allocation_terminal_corrected,parent_allocation_terminal_corrected,shadow_equity_terminal_corrected,open_shadow_equity_terminal_corrected,shadow_dd_terminal_corrected,damaged_terminal_corrected,green_terminal_corrected,r20_terminal_corrected,r40_terminal_corrected,stops20_terminal_corrected,stress_duration_terminal_corrected,nav_issuer_corrected,allocation_issuer_corrected,parent_allocation_issuer_corrected,shadow_equity_issuer_corrected,open_shadow_equity_issuer_corrected,shadow_dd_issuer_corrected,damaged_issuer_corrected,green_issuer_corrected,r20_issuer_corrected,r40_issuer_corrected,stops20_issuer_corrected,stress_duration_issuer_corrected,nav_delta,shadow_equity_delta,allocation_delta,parent_allocation_delta,damaged_delta,green_delta
2026-01-08,35.96778042302323,1.0,1.0,11532345092.691174,11848885782.711172,-0.0299979008808158,0.44,0.36,0.0590423813872347,0.0536745262218116,0,0,35.96758665074984,1.0,1.0,11532282963.51056,11848814767.110558,-0.0299996739921417,0.44,0.36,0.0590366759184108,0.053668849671689,0,0,-0.00019377227339134606,-62129.180614471436,0.0,0.0,0.0,0.0
2026-01-09,36.6748324617307,1.0,1.0,11759047102.461174,11540748853.549171,-0.0109296694340476,0.36,0.4,0.0701323944782195,0.0795071719949214,0,0,36.67463592071971,1.0,1.0,11758984085.540558,11540691650.388556,-0.010931449342154,0.36,0.4,0.0701266596216818,0.0795013868988019,0,0,-0.00019654101099320087,-63016.9206161499,0.0,0.0,0.0,0.0
2026-01-12,37.29164341039761,1.0,1.0,11956815122.431171,11788438834.881172,0.0,0.2,0.52,0.0713524742971138,0.1005875448854007,0,0,37.29144104647328,1.0,1.0,11956750238.510555,11788384235.550556,0.0,0.2,0.52,0.0713466605793151,0.1005815725228473,0,0,-0.00020236392433048422,-64883.9206161499,0.0,0.0,0.0,0.0
2026-01-13,37.71033806265015,1.0,1.0,12091061138.21117,11962096787.896172,0.0,0.16,0.6,0.1141076028544598,0.1337780066783036,0,0,37.71023010770627,1.0,1.0,12091026524.630554,11962025235.745558,0.0,0.16,0.6,0.1141044134525632,0.1337747609651287,0,0,-0.00010795494387849658,-34613.580615997314,0.0,0.0,0.0,0.0
2026-01-14,37.68374791821056,1.0,1.0,12082535543.411177,12076218768.03717,-0.0007051155148865,0.2,0.6,0.1113797509847678,0.1314192900994839,0,0,37.68367653556003,1.0,1.0,12082512656.00056,12076186209.236555,-0.000704147709266,0.2,0.6,0.1113776457474506,0.1314171469021576,0,0,-7.13826505247539e-05,-22887.41061592102,0.0,0.0,0.0,0.0
2026-01-15,38.28790787427526,1.0,1.0,12276247277.15117,12191281730.966175,0.0,0.2,0.64,0.1342770971252076,0.1460483149254683,0,0,38.28780889279327,1.0,1.0,12276215540.730556,12191253211.62556,0.0,0.2,0.64,0.134274164804423,0.1460453521738598,0,0,-9.898148199027901e-05,-31736.420614242554,0.0,0.0,0.0,0.0
2026-01-16,38.18715250581423,1.0,1.0,12243942095.531174,12360707826.291174,-0.0026315192982568,0.2,0.72,0.136227452715296,0.1453232556186448,0,0,38.18705671932455,1.0,1.0,12243911383.520555,12360656959.83056,-0.0026314426545231,0.2,0.72,0.1362246026667317,0.1453203827546838,0,0,-9.578648968044945e-05,-30712.01061820984,0.0,0.0,0.0,0.0
2026-01-20,38.39454623038743,1.0,1.0,12310438720.391176,12162045476.421171,0.0,0.24,0.52,0.1235828331128363,0.1528949712896727,0,0,38.39449232754888,1.0,1.0,12310421437.53056,12162023020.350555,0.0,0.24,0.52,0.1235812556933848,0.1528933527183493,0,0,-5.3902838544672704e-05,-17282.86061668396,0.0,0.0,0.0,0.0
2026-01-21,38.96637391609305,1.0,1.0,12493783762.191172,12422315405.181175,0.0,0.28,0.56,0.1138263065888285,0.1931609478284113,0,0,38.96627508281934,1.0,1.0,12493752073.290558,12422299016.01056,0.0,0.28,0.56,0.1138234815094287,0.1931579215267391,0,0,-9.883327371085215e-05,-31688.90061378479,0.0,0.0,0.0,0.0
2026-01-22,38.81328658212385,1.0,1.0,12444699388.791174,12571670596.686172,-0.0039287036124746,0.4,0.48,0.0938126841753501,0.1820001660569239,0,0,38.81317157359532,1.0,1.0,12444662513.62056,12571626437.685558,-0.0039291286862449,0.4,0.48,0.0938094430742124,0.181996663645461,0,0,-0.00011500852853174592,-36875.170614242554,0.0,0.0,0.0,0.0
2026-01-23,38.4341251946157,1.0,1.0,12323128918.911177,12446260726.421171,-0.0136591801593712,0.36,0.48,0.0835585212251157,0.1553314994059815,0,0,38.43399098254314,1.0,1.0,12323085886.51056,12446219459.440556,-0.0136601227380566,0.36,0.44,0.0835562985907207,0.1553274649851577,0,0,-0.0001342120725595919,-43032.40061759949,0.0,0.0,0.0,-0.03999999999999998
2026-01-26,38.78734332677177,1.0,1.0,12436381205.961172,12381094267.096176,-0.0045944893334645,0.4,0.52,0.0854963047084067,0.1575513324579758,0,0,38.78718603422393,1.0,1.0,12436330773.270555,12381042309.04356,-0.0045960012399123,0.4,0.52,0.0854932532180632,0.1575466382927477,0,0,-0.00015729254783991564,-50432.690616607666,0.0,0.0,0.0,0.0
2026-01-27,39.60550449868649,1.0,1.0,12698708123.691175,12529267120.716171,0.0,0.36,0.56,0.1104282767850461,0.1707864133570027,0,0,39.60531884752148,1.0,1.0,12698648598.38056,12529211934.935556,0.0,0.36,0.56,0.1104251385848742,0.1707809252849688,0,0,-0.0001856511650117909,-59525.31061553955,0.0,0.0,0.0,0.0
2026-01-28,40.29784705572763,1.0,1.0,12920693834.131172,12753526976.216175,0.0,0.32,0.44,0.1425724877185887,0.1851381276857198,0,0,40.29759137347239,1.0,1.0,12920611854.760555,12753461569.40556,0.0,0.32,0.4,0.1425690550905181,0.1851306082073507,0,0,-0.0002556822552364224,-81979.37061691284,0.0,0.0,0.0,-0.03999999999999998
2026-01-29,40.2410611241902,1.0,1.0,12902486567.761171,12974637706.271172,-0.0014091554682538,0.32,0.52,0.1486000504269933,0.194465803650589,0,0,40.24080026765112,1.0,1.0,12902402929.360558,12974545422.100555,-0.0014092928109508,0.32,0.48,0.148596755516525,0.1944580607082591,0,0,-0.0002608565390858075,-83638.40061378479,0.0,0.0,0.0,-0.040000000000000036
2026-01-30,39.5822804592482,1.0,1.0,12691261802.731176,13101732982.901173,-0.0177569435779005,0.24,0.52,0.1393028082089338,0.18596590036333,0,0,39.581982815432696,1.0,1.0,12691166369.23056,13101639831.180555,-0.0177580975350991,0.24,0.48,0.1392979753224932,0.1859569823471987,0,0,-0.0002976438155073424,-95433.50061607361,0.0,0.0,0.0,-0.040000000000000036
2026-02-02,40.79966589168132,1.0,1.0,13081591946.891174,12671786444.531174,0.0,0.24,0.68,0.1417780368753574,0.2291454192951711,0,0,40.79935901497708,1.0,1.0,13081493553.050558,12671693485.32056,0.0,0.24,0.64,0.1417728630803729,0.2291361742171278,0,0,-0.00030687670424356384,-98393.8406162262,0.0,0.0,0.0,-0.040000000000000036
2026-02-03,41.73489677273174,1.0,1.0,13381454911.321173,13347276907.581173,0.0,0.24,0.68,0.1723711726994126,0.2365333638961524,0,0,41.73462081582208,1.0,1.0,13381366431.290558,13347175524.870558,0.0,0.24,0.64,0.1723692615533503,0.2365251877665299,0,0,-0.0002759569096539849,-88480.0306148529,0.0,0.0,0.0,-0.040000000000000036
2026-02-04,39.86393399291416,1.0,1.0,12781568341.21117,13337792312.611174,-0.0448296970759493,0.4,0.44,0.0750760596704382,0.1746844425178753,0,0,39.86367417043344,1.0,1.0,12781485034.360556,13337697421.050558,-0.0448296069022711,0.4,0.4,0.0750728792749109,0.1746767862382419,0,0,-0.0002598224807215388,-83306.85061454773,0.0,0.0,0.0,-0.03999999999999998
2026-02-05,40.178442061771214,1.0,1.0,12882409025.341171,12625610392.71117,-0.0372938435534232,0.36,0.44,0.0885172601302197,0.1815399618239763,0,0,40.17814569662631,1.0,1.0,12882314001.82056,12625571007.520555,-0.0372945791472409,0.4,0.4,0.0885136583809758,0.1815312465218383,0,0,-0.00029636514490505306,-95023.52061080933,0.0,0.0,0.040000000000000036,-0.03999999999999998
2026-02-06,41.55365869089065,1.0,1.0,13323344567.031178,13207064483.741173,-0.004342602854106,0.32,0.6,0.1553022789332832,0.2235140767036034,0,0,41.55387242149977,1.0,1.0,13323413095.450562,13207081698.445557,-0.0043308982036752,0.32,0.6,0.1553144453363952,0.2235203698295786,0,0,0.00021373060911855646,68528.41938400269,0.0,0.0,0.0,0.0
2026-02-09,42.01716694443682,1.0,1.0,13471959162.381174,13336009668.646172,0.0,0.28,0.52,0.1456675906639992,0.2260160020733581,0,0,42.01754867707413,1.0,1.0,13472081557.27056,13336098931.475555,0.0,0.28,0.56,0.1456841389756205,0.2260271406235237,0,0,0.0003817326373081187,122394.88938522339,0.0,0.0,0.0,0.040000000000000036
2026-02-10,41.40067203022762,1.0,1.0,13274292472.501177,13410369670.591171,-0.0146724531671651,0.4,0.48,0.1101863110351513,0.1894008512582947,0,0,41.40106334787305,1.0,1.0,13274417940.63056,13410494376.950558,-0.0146720917476427,0.36,0.52,0.1102028290158667,0.1894120934318572,0,0,0.00039131764543043346,125468.12938308716,0.0,0.0,-0.040000000000000036,0.040000000000000036
