date,nav,allocation,persistent_bear,base_allocation,shadow_nav,r20,r40,positive_day_share20,damaged,green,holdings,fund_n,fund_health,fund_weak_share,fund_strong_share,fund_coverage,stress_duration,stress_episode_return,oracle20,oracle40,oracle60,regret100_20,regret100_40,regret100_60
2001-06-25,2.975346693494326,0.4,False,0.4,2.2677241596025657,-0.0237001776330644,0.0250950008563524,0.4,0.4782608695652174,0.3478260869565217,23,21,0.44217687074829926,0.5714285714285714,0.23809523809523808,0.9130434782608695,1,0.0,0,0,0,0.0236501523465735,0.0025474648081237,0.0921842504750597
2001-06-26,2.9812586814790043,0.4,False,0.4,2.285792202502566,-0.0093245276856774,0.0385477524889832,0.45,0.5217391304347826,0.391304347826087,23,21,0.44217687074829926,0.5714285714285714,0.23809523809523808,0.9130434782608695,2,0.0079674782417835,0,0,0,0.0218172641297261,0.0069277642733065,0.0953815432052258
2001-06-27,2.9859349378367948,0.4,False,0.4,2.294755656752565,-0.003663272166872,0.0368826852707806,0.5,0.5217391304347826,0.391304347826087,23,21,0.44217687074829926,0.5714285714285714,0.23809523809523808,0.9130434782608695,3,0.0119200992922952,0,0,0,0.0209773612781888,0.007641893549841,0.0843174136087986
2001-06-28,2.994429538456887,0.4,False,0.4,2.3110763680462054,-0.0049583358543779,0.0498294709142403,0.5,0.4782608695652174,0.4347826086956521,23,21,0.44897959183673464,0.5714285714285714,0.23809523809523808,0.9130434782608695,4,0.0191170554231947,0,0,0,0.0210660091487966,0.024122553714895,0.0793124792159765
2001-06-29,2.997193012040296,0.4,False,0.4,2.3164084341462057,-0.0069047022235502,0.0577524668926572,0.5,0.5652173913043478,0.391304347826087,23,21,0.44897959183673464,0.5714285714285714,0.23809523809523808,0.9130434782608695,5,0.0214683405552165,0,0,0,0.0229561159375175,0.033908180754424,0.0821856118100125
2001-07-02,3.0017871530077342,0.4,False,0.4,2.3252849953502057,-0.0159866792876773,0.0529208427636227,0.5,0.5454545454545454,0.4090909090909091,23,21,0.44897959183673464,0.5714285714285714,0.23809523809523808,0.9130434782608695,6,0.0253826443149629,0,0,0,0.0294528850836383,0.0414685328220929,0.0707833588736033
2001-07-03,3.0006080674684887,0.4,False,0.4,2.3230015973502054,-0.019851841611283,0.0486700941769786,0.45,0.5454545454545454,0.4090909090909091,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,7,0.0243757326099693,0,0,0,0.0234794650576365,0.0428674153403378,0.0547449893061805
2001-07-05,2.998823811294681,0.4,False,0.4,2.319548272350205,-0.017403432807866,0.0410360458785064,0.45,0.5909090909090909,0.3636363636363636,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,8,0.0228529173304401,0,0,0,0.028766763875303,0.0434051466310327,0.0678182666074423
2001-07-06,2.985695683372115,0.4,False,0.4,2.2941622140502056,-0.0246975465912818,0.0244570113738884,0.45,0.5909090909090909,0.3181818181818182,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,9,0.0116584084248911,0,0,0,0.0268703017515034,0.0502846337293637,0.0642927484651919
2001-07-09,2.9818215261346523,0.4,False,0.4,2.286720108350205,-0.0286854777978035,0.0148260261574226,0.4,0.6363636363636364,0.3636363636363636,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,10,0.0083766575697499,0,0,0,0.0277311399241582,0.0533168168409228,0.0635743697822209
2001-07-10,2.973271722680416,0.4,False,0.4,2.270328275950205,-0.0324382042854993,0.0104302715832742,0.4,0.6363636363636364,0.3181818181818182,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,11,0.0011483391119737,0,0,0,0.0141284500158979,0.0478227467001869,0.0603114167503057
2001-07-11,2.969242300995131,0.4,False,0.4,2.262636320050205,-0.0393624406002117,0.0053259953492286,0.35,0.5909090909090909,0.3181818181818182,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,12,-0.002243588370665,0,0,0,0.0191425399161281,0.058039305050252,0.0439086528811097
2001-07-12,2.989840380239704,0.4,False,0.4,2.301876938950205,-0.0168888677051608,0.0127943255124454,0.4,0.5909090909090909,0.4090909090909091,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,13,0.0150603763703012,0,0,0,0.0274395126531515,0.0951157801339986,0.0556295943983849
2001-07-13,2.997212219237346,0.4,False,0.4,2.316065878850205,0.0063580172328603,-0.0018169283397503,0.45,0.5,0.4090909090909091,23,21,0.4501133786848073,0.5714285714285714,0.23809523809523808,0.9130434782608695,14,0.0213172836929653,0,0,0,0.0322770867839756,0.1114165024503112,0.069272474836875
2001-07-16,2.991239432079202,0.4,False,0.4,2.3045273494379206,-0.0020010469827723,-0.0069579294577303,0.4,0.5217391304347826,0.4347826086956521,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,15,0.016229129843466,0,0,0,0.025608727178479,0.1189637625070334,0.0573828582026462
2001-07-17,2.999259985585324,0.4,False,0.4,2.3199754482379213,0.0073001314189267,-0.0079266746553666,0.45,0.5217391304347826,0.4347826086956521,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,16,0.0230412893976104,0,0,0,0.0304093507455021,0.1276117601666269,0.0592205506426412
2001-07-18,2.992958780320599,0.4,False,0.4,2.307790241237921,0.00300581008925,-0.0223296509407729,0.45,0.4782608695652174,0.4347826086956521,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,17,0.0176679696539359,0,0,0,0.019459799656892,0.1243579960001023,0.0721350869811026
2001-07-19,2.97656950217576,0.4,False,0.4,2.276196909237921,-0.0173122844133242,-0.036572215492157,0.4,0.6086956521739131,0.391304347826087,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,18,0.0037362346736387,1,0,0,0.0005555289762961,0.1271812889000367,0.0631103817296362
2001-07-20,2.969061218726716,0.4,False,0.4,2.261842858737921,-0.0202602441996416,-0.0314891033340701,0.4,0.5652173913043478,0.391304347826087,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,19,-0.002593481592433,0,0,0,0.0037676210559454,0.13173438486735,0.0591497720739905
2001-07-23,2.954276267909138,0.4,False,0.4,2.233684770237921,-0.0217176969188921,-0.042309570353706,0.4,0.5652173913043478,0.3043478260869565,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,20,-0.0150103747056302,2,0,0,0.0,0.0953899819162812,0.0418104336890782
2001-07-24,2.944134018268336,0.4,False,0.4,2.214513756337921,-0.0234642308851047,-0.046608302078169,0.4,0.5652173913043478,0.3043478260869565,24,22,0.46861471861471854,0.5454545454545454,0.2727272727272727,0.9166666666666666,21,-0.0234642308851047,2,0,0,0.0,0.0703808375033754,0.0382915883174009
2001-07-25,2.955746268546711,0.4,False,0.4,2.236349963371921,-0.0216302422750912,-0.0307530781678267,0.4,0.3333333333333333,0.4285714285714285,22,20,0.4511904761904761,0.6,0.25,0.9090909090909091,22,-0.013835102517999,2,0,0,0.0,0.0753906715172446,0.0462104938574555
2001-07-26,2.96140206913375,0.4,False,0.4,2.247048064871921,-0.0207898351792964,-0.0243769485216022,0.4,0.4761904761904761,0.4761904761904761,22,20,0.4511904761904761,0.6,0.25,0.9090909090909091,23,-0.0091175527866088,2,0,0,0.0,0.0648848394820407,0.0403494766789279
2001-07-27,2.969718811101818,0.4,False,0.4,2.2628244762719207,-0.0208785362705591,-0.0257333493299597,0.4,0.4285714285714285,0.5238095238095238,22,20,0.4511904761904761,0.6,0.25,0.9090909090909091,24,-0.0021606169824038,0,0,0,0.0033217215425511,0.0596885029333552,0.0515684475022701
2001-07-30,2.970159698297126,0.4,False,0.4,2.263664328796921,-0.0227697778042001,-0.0295172614923161,0.4,0.4761904761904761,0.4761904761904761,22,20,0.4583333333333333,0.55,0.25,0.9090909090909091,25,-0.0017902665932509,0,0,0,0.0114072514420376,0.0608095621351216,0.0700593699632036
2001-07-31,2.966778953028827,0.4,False,0.4,2.2572228633152966,-0.0292704473520496,-0.0447891893853028,0.35,0.4545454545454545,0.4545454545454545,23,21,0.4841269841269841,0.5238095238095238,0.2857142857142857,0.9130434782608695,26,-0.0046307643911636,0,0,0,0.0125779560493224,0.0427767132330771,0.0682800672079738
2001-08-01,2.972913300786315,0.4,False,0.4,2.268890896415296,-0.0232934411223101,-0.0426828650298513,0.4,0.5,0.4545454545454545,23,21,0.5045351473922901,0.47619047619047616,0.3333333333333333,0.9130434782608695,27,0.0005144967952956,0,0,0,0.0200503328420152,0.0322111746607605,0.0627547521820731
2001-08-02,2.9647138013977674,0.4,False,0.4,2.253246503495296,-0.0285839142238377,-0.0454898888011233,0.4,0.4782608695652174,0.4782608695652174,23,21,0.5045351473922901,0.47619047619047616,0.3333333333333333,0.9130434782608695,28,-0.0063842227221352,0,0,0,0.0152691171065317,0.0404005930352049,0.0556617540033178
2001-08-03,2.954026198934493,0.4,False,0.4,2.232939481895296,-0.0266863135396273,-0.0507247736589147,0.4,0.4782608695652174,0.4347826086956521,23,21,0.5045351473922901,0.47619047619047616,0.3333333333333333,0.9130434782608695,29,-0.0153390250573358,0,0,0,0.0242563061051886,0.0386484953147858,0.0410503169987882
2001-08-06,2.9491508355732203,0.4,False,0.4,2.2237263007952963,-0.0275476685252734,-0.055442928289214,0.4,0.4782608695652174,0.4782608695652174,23,21,0.5113378684807256,0.42857142857142855,0.3333333333333333,0.9130434782608695,30,-0.0194017683416047,0,0,0,0.0265104689953943,0.037058598306517,0.0239316783188199
2001-08-07,2.957087381294245,0.4,False,0.4,2.238687137355796,-0.0139368121031598,-0.0459229312305683,0.45,0.3809523809523809,0.4761904761904761,21,20,0.5083333333333333,0.45,0.35,0.9523809523809523,31,-0.0128044771776204,0,0,0,0.0343705248688526,0.0470357071851662,0.0238348239715493
2001-08-08,2.9470820059855063,0.4,False,0.4,2.219750509755796,-0.0189539122634861,-0.0575702806180848,0.45,0.3809523809523809,0.5714285714285714,21,20,0.5083333333333333,0.45,0.35,0.9523809523809523,32,-0.0211549758570184,0,0,0,0.0398482546746271,0.0254445968385873,0.0131877248379626
2001-08-09,2.95737765470326,0.4,False,0.4,2.239137289155796,-0.0272558661728554,-0.0436844131600333,0.45,0.3809523809523809,0.5714285714285714,21,20,0.5297619047619048,0.4,0.4,0.9523809523809523,33,-0.0126059734054161,0,0,0,0.0697725269651156,0.0291799555349905,0.0458675083695327
2001-08-10,2.9587466773988766,0.4,False,0.4,2.241728630307796,-0.0320963445907305,-0.0259423964698899,0.45,0.4,0.55,20,20,0.5440476190476191,0.4,0.4,1.0,34,-0.0114632677809128,0,0,0,0.0819637326029851,0.0384221803235738,0.044817471328547
2001-08-13,2.9609684917209003,0.4,False,0.4,2.245937088584196,-0.0254239815674197,-0.0273741539685866,0.5,0.45,0.55,20,20,0.5511904761904762,0.35,0.4,1.0,35,-0.0096074608219492,0,0,0,0.0959904089192531,0.032803029854223,0.0459817101520303
2001-08-14,2.9630311192263536,0.4,False,0.4,2.249848419984196,-0.0302274872378449,-0.0231480204482183,0.5,0.35,0.5,20,20,0.5654761904761905,0.35,0.4,1.0,36,-0.0078826781214442,0,0,0,0.1004321762495289,0.0299092354320062,0.0409731739793947
2001-08-15,2.970125783215725,0.4,False,0.4,2.263315978984196,-0.0192713624743766,-0.0163234784408856,0.55,0.35,0.45,20,20,0.5511904761904762,0.4,0.4,1.0,37,-0.001943878667828,0,0,0,0.1071594506874688,0.0539103591235087,0.0428090051709545
2001-08-16,2.977189288453201,0.4,False,0.4,2.276772432884196,0.0002528444019667,-0.0170638173255567,0.6,0.4,0.55,20,20,0.5511904761904762,0.4,0.4,1.0,38,0.003990023761627,0,0,0,0.1274018193274253,0.0633471080321953,0.0483932258408638
2001-08-17,2.9651570420540367,0.4,False,0.4,2.253768615984196,-0.0035697629136933,-0.0237576828449687,0.6,0.4,0.5,20,20,0.5511904761904762,0.4,0.4,1.0,39,-0.0061539863917202,0,0,0,0.12862521136813,0.0557805604414315,0.0514649666046072
2001-08-20,2.9697319568602527,0.4,False,0.4,2.262461915584196,0.0128832616534382,-0.0091142300373699,0.65,0.4,0.45,20,20,0.5511904761904762,0.4,0.4,1.0,40,-0.0023204956370407,0,0,0,0.1068909857275363,0.0539929369042797,0.0398485246667749
2001-08-21,2.969698167842921,0.4,False,0.4,2.2623975609841955,0.021622717180795,-0.0023488741326033,0.65,0.5,0.5,20,20,0.5511904761904762,0.4,0.4,1.0,41,-0.0023488741326033,0,0,0,0.0900478269034201,0.0586377489496663,0.0389560904252898
2001-08-22,2.9739023418857804,0.4,False,0.4,2.2704046988841955,0.0152278203635567,-0.0067318033553197,0.65,0.45,0.5,20,20,0.5511904761904762,0.4,0.4,1.0,42,0.0011820393897024,0,0,0,0.0892532680203811,0.0605107758678912,0.0562183748589952
2001-08-23,2.977707932467023,0.4,False,0.4,2.277668076884196,0.0136267721598648,-0.0074463613666609,0.65,0.35,0.5,20,20,0.5511904761904762,0.4,0.4,1.0,43,0.0043849765587773,0,0,0,0.0774507571122637,0.0532452374111294,0.0529045034806373
2001-08-24,2.9662494077218464,0.4,False,0.4,2.255756327468049,-0.0031235956999708,-0.0239369158644134,0.6,0.4761904761904761,0.4761904761904761,21,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,1.0,44,-0.0052774637884592,0,0,0,0.0567434001122566,0.0485979014365338,0.042616430409874
2001-08-27,2.9570568889566187,0.4,False,0.4,2.2382796426720484,-0.0112139798299353,-0.0337284178051071,0.55,0.5454545454545454,0.3181818181818182,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,45,-0.0129841704097193,0,0,0,0.0501625901715188,0.0595173015442495,0.0400815959716424
2001-08-28,2.952293763933572,0.4,False,0.4,2.229266283972049,-0.0123853872816911,-0.0412933088073772,0.55,0.4545454545454545,0.3636363636363636,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,46,-0.0169587978624599,0,0,0,0.0307774710042371,0.0566006551151943,0.0410054450467247
2001-08-29,2.949411659626986,0.4,False,0.4,2.223825617772049,-0.0198622501921302,-0.0426930311590333,0.5,0.5,0.2272727272727272,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,47,-0.0193579724609056,0,0,0,0.01260727828423,0.0437698138842514,0.0230947369101124
2001-08-30,2.946995745771317,0.4,False,0.4,2.219271683172049,-0.0150781640049343,-0.0432310852822019,0.5,0.5,0.2272727272727272,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,48,-0.0213661243698211,0,0,0,0.0257162135818452,0.041211007595316,0.0239819488976411
2001-08-31,2.925706287585893,0.4,False,0.4,2.179190957089579,-0.0240707485543208,-0.0501147025508941,0.5,0.5909090909090909,0.1818181818181818,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,49,-0.0390405517964331,0,0,1,0.0149471644981207,0.017408225769155,0.0030935531441452
2001-09-04,2.9181841282267813,0.4,False,0.4,2.165183893459578,-0.0263262647542464,-0.0531487060645613,0.5,0.5909090909090909,0.2272727272727272,22,21,0.5453514739229025,0.38095238095238093,0.42857142857142855,0.9545454545454546,50,-0.0452172570057896,0,2,2,0.0110333304363605,0.0,0.0
2001-09-05,2.916545341661317,0.4,False,0.4,2.162144097031005,-0.0341910394925479,-0.0476513375026884,0.45,0.6190476190476191,0.3333333333333333,21,20,0.536904761904762,0.4,0.4,0.9523809523809523,51,-0.0465577182853068,0,2,2,0.0133135481593161,0.0,0.0
2001-09-06,2.9001125224586843,0.0,True,0.4,2.1316884389884048,-0.0396720579093726,-0.0578740294679326,0.45,0.7619047619047619,0.1428571428571428,21,20,0.536904761904762,0.4,0.4,0.9523809523809523,52,-0.05998777233912,2,2,2,0.0,0.0,0.0
2001-09-07,2.8977924324407174,0.0,True,0.4,2.083261324148405,-0.0696142955424408,-0.0949727637922739,0.4,0.7727272727272727,0.1363636363636363,22,21,0.518140589569161,0.42857142857142855,0.38095238095238093,0.9545454545454546,53,-0.0813427129896121,2,2,2,0.0,0.0,0.0
2001-09-10,2.8977924324407174,0.0,True,0.4,2.0583264887259047,-0.0818128202951619,-0.1112832724137593,0.35,0.782608695652174,0.1304347826086956,23,22,0.527056277056277,0.4090909090909091,0.4090909090909091,0.9565217391304348,54,-0.0923382458091196,2,2,2,0.0,0.0,0.0
2001-09-17,2.8977924324407174,0.0,True,0.4,2.030668695425905,-0.0958479176698547,-0.1188350635451606,0.3,0.8260869565217391,0.1739130434782608,23,22,0.527056277056277,0.4090909090909091,0.4090909090909091,0.9565217391304348,55,-0.1045345233779255,2,2,2,0.0,0.0,0.0
2001-09-18,2.8977924324407174,0.0,True,0.4,2.0242058310642648,-0.1002923516605248,-0.1274882531184978,0.25,0.7272727272727273,0.2272727272727272,22,21,0.5793650793650793,0.3333333333333333,0.47619047619047616,0.9545454545454546,56,-0.1073844574557865,2,2,2,0.0,0.0,0.0
2001-09-19,2.8977924324407174,0.0,True,0.4,2.021087608117356,-0.1070236648864003,-0.124232535521415,0.2,0.7142857142857143,0.1428571428571428,21,20,0.5654761904761905,0.35,0.45,0.9523809523809523,57,-0.108759502535103,2,2,2,0.0,0.0,0.0
2001-09-20,2.8977924324407174,0.0,True,0.4,1.986988967147356,-0.1272781862391686,-0.127057523414085,0.15,0.9,0.1,20,19,0.5576441102756892,0.3684210526315789,0.42105263157894735,0.95,58,-0.1237960054649726,2,2,2,0.0,0.0,0.0
2001-09-21,2.8977924324407174,0.0,True,0.4,1.964154136413826,-0.1285023127557834,-0.1316133528790772,0.15,0.8947368421052632,0.1052631578947368,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,59,-0.1338654976634999,2,2,2,0.0,0.0,0.0
2001-09-24,2.8977924324407174,0.0,True,0.4,2.0209327061138262,-0.1067550387507866,-0.0952471301943976,0.15,0.7894736842105263,0.1578947368421052,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,60,-0.108827809786174,2,2,2,0.0,0.0,0.0
2001-09-25,2.8977924324407174,0.0,True,0.4,2.059004020413826,-0.0899017679641983,-0.0702229712861467,0.2,0.7368421052631579,0.2105263157894736,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,61,-0.0920394741595553,2,2,2,0.0,0.0,0.0
2001-09-26,2.8977924324407174,0.0,True,0.4,2.0680963557138266,-0.0891067320596168,-0.0752358130050474,0.2,0.6842105263157895,0.3157894736842105,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,62,-0.0880300203370966,2,2,2,0.0,0.0,0.0
2001-09-27,2.8977924324407174,0.0,True,0.4,2.1016108591638263,-0.0772971353934997,-0.0647236736862523,0.2,0.631578947368421,0.3157894736842105,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,63,-0.0732511049614834,2,2,2,0.0,0.0,0.0
2001-09-28,2.8977924324407174,0.0,True,0.4,2.1281316200638263,-0.0565773465201685,-0.0595242174638332,0.25,0.631578947368421,0.3157894736842105,19,18,0.5410052910052909,0.3888888888888889,0.3888888888888889,0.9473684210526315,64,-0.0615562254111204,2,2,2,0.0,0.0,0.0
2001-10-01,2.8977924324407174,0.0,True,0.4,2.1263822557638266,-0.0499925857229525,-0.0606459497049443,0.25,0.4210526315789473,0.4210526315789473,19,18,0.5793650793650793,0.3333333333333333,0.4444444444444444,0.9473684210526315,65,-0.0623276438804225,0,2,2,0.0108430465922405,0.0,0.0
2001-10-02,2.8977924324407174,0.0,True,0.4,2.1610600350638256,-0.0305958285013377,-0.0426022745978356,0.3,0.3157894736842105,0.4736842105263157,19,18,0.5793650793650793,0.3333333333333333,0.4444444444444444,0.9473684210526315,66,-0.047035757892809,0,0,2,0.0276275402922212,0.0115465611736305,0.0
2001-10-03,2.8977924324407174,0.0,True,0.4,2.196217429563826,-0.0124147271205024,-0.0320303928964982,0.35,0.3157894736842105,0.5789473684210527,19,18,0.5793650793650793,0.3333333333333333,0.4444444444444444,0.9473684210526315,67,-0.0315323756356996,0,0,1,0.0325416440055434,0.0116150439985447,0.0006092460875621
2001-10-04,2.8977924324407174,0.0,True,0.4,2.162610276063825,-0.0255315325013459,-0.0402247278719277,0.35,0.3157894736842105,0.5263157894736842,19,18,0.5793650793650793,0.3333333333333333,0.4444444444444444,0.9473684210526315,68,-0.0463521469723913,0,2,2,0.0168944007851168,0.0,0.0
2001-10-05,2.8977924324407174,0.0,True,0.4,2.147034775863826,-0.0147560181089861,-0.0384715782617426,0.35,0.3684210526315789,0.5263157894736842,19,18,0.5793650793650793,0.3333333333333333,0.4444444444444444,0.9473684210526315,69,-0.0532204868161263,0,2,1,0.0034969208650174,0.0,1.7519520137510014e-05
2001-10-08,2.8977924324407174,0.0,True,0.4,2.141713658745416,-0.0108398343369627,-0.0368807267425622,0.35,0.3888888888888889,0.5,18,17,0.5630252100840336,0.35294117647058826,0.4117647058823529,0.9444444444444444,70,-0.0555669437676378,2,2,2,0.0,0.0,0.0
2001-10-09,2.8977924324407174,0.0,True,0.4,2.1337736940454164,-0.0131214210119233,-0.0468638254804543,0.35,0.3888888888888889,0.3888888888888889,18,17,0.5630252100840336,0.35294117647058826,0.4117647058823529,0.9444444444444444,71,-0.0590682358742542,2,2,2,0.0,0.0,0.0
2001-10-10,2.8977924324407174,0.0,True,0.4,2.1636801608454164,0.0150076912141032,-0.0252597526902013,0.4,0.3333333333333333,0.5555555555555556,18,17,0.5630252100840336,0.35294117647058826,0.4117647058823529,0.9444444444444444,72,-0.0458803590889042,2,2,0,0.0,0.0,0.0035194521754909
2001-10-11,2.8977924324407174,0.0,True,0.4,2.1742082326454164,0.0436560250232596,-0.0289973539473585,0.45,0.3157894736842105,0.5263157894736842,19,18,0.5634920634920635,0.3333333333333333,0.3888888888888889,0.9473684210526315,73,-0.0412377874800868,0,2,2,0.0181790199272916,0.0,0.0
2001-10-12,2.8977924324407174,0.0,True,0.4,2.1559934332454165,0.0474496854869546,-0.0382451274000135,0.45,0.2105263157894736,0.5263157894736842,19,18,0.5634920634920635,0.3333333333333333,0.3888888888888889,0.9473684210526315,74,-0.0492699810442248,0,2,2,0.0076469445956619,0.0,0.0
2001-10-15,2.8977924324407174,0.0,True,0.4,2.1726687736454164,0.0699277427870768,-0.0326226034162723,0.5,0.2631578947368421,0.631578947368421,19,18,0.5634920634920635,0.3333333333333333,0.3888888888888889,0.9473684210526315,75,-0.0419166438539898,0,0,0,0.0146176488177495,0.0104402338233625,0.0043057402733127
2001-10-16,2.8977924324407174,0.0,True,0.4,2.182967014745416,0.0784313439101593,-0.0297270716750107,0.55,0.2631578947368421,0.631578947368421,19,18,0.5634920634920635,0.3333333333333333,0.3888888888888889,0.9473684210526315,76,-0.0373754208589477,0,0,0,0.011602913782711,0.0174336644822881,0.0172868139440537
2001-10-17,2.8977924324407174,0.4,False,0.4,2.1416794830454164,0.0596668221821377,-0.0537426046863201,0.55,0.3684210526315789,0.4736842105263157,19,18,0.5634920634920635,0.3333333333333333,0.3888888888888889,0.9473684210526315,77,-0.055582014251345,2,1,0,0.0,0.0007665949563896,0.0047219822976886
2001-10-18,2.890730438457037,0.4,False,0.4,2.132914523354416,0.0734405467870109,-0.0631850190436214,0.55,0.35,0.5,20,19,0.5789473684210525,0.3157894736842105,0.42105263157894735,0.95,78,-0.0594471050093571,2,2,2,0.0,0.0,0.0
2001-10-19,2.888298042874057,0.4,False,0.4,2.1284276886460827,0.0836357743960916,-0.0556139287987105,0.55,0.3333333333333333,0.5238095238095238,21,19,0.5789473684210525,0.3157894736842105,0.42105263157894735,0.9047619047619048,79,-0.0614256678294135,2,2,1,0.0,0.0,0.0012500465404349
2001-10-22,2.89495102376282,1.0,False,1.0,2.1406843779882827,0.0592556454315265,-0.0538252320435055,0.55,0.3181818181818182,0.4545454545454545,22,20,0.5857142857142856,0.3,0.45,0.9090909090909091,0,0.0,2,2,2,0.0,0.0,0.0
2001-10-23,2.877175172299544,0.4,False,0.4,2.1301087670146823,0.0345335637501889,-0.0584728326492557,0.5,0.2608695652173913,0.4782608695652174,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,1,0.0,2,2,2,0.0,0.0,0.0
2001-10-24,2.8754967866273744,0.4,False,0.4,2.1333926227146827,0.0315731260878888,-0.0603469840583259,0.5,0.2608695652173913,0.5217391304347826,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,2,0.0015416375683963,2,2,2,0.0,0.0,0.0
2001-10-25,2.888103768913583,0.4,False,0.4,2.1567760978146824,0.0262490262696895,-0.0530770836613259,0.5,0.3043478260869565,0.6086956521739131,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,3,0.0125192343287587,1,2,2,0.0006464309476974,0.0,0.0
2001-10-26,2.882608605102785,0.4,False,0.4,2.1465169114167826,0.0086391702372266,-0.0484269576111002,0.45,0.375,0.4583333333333333,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,4,0.0077029608328855,2,2,2,0.0,0.0,0.0
2001-10-29,2.86053862703832,0.4,False,0.4,2.105431225116783,-0.0098528994917321,-0.0593529132922245,0.45,0.5416666666666666,0.375,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,5,-0.0115851088357731,2,2,2,0.0,0.0,0.0
2001-10-30,2.859466651792877,0.4,False,0.4,2.103458720591783,-0.0266541944867076,-0.0564345158246889,0.4,0.5,0.3333333333333333,23,21,0.5850340136054422,0.2857142857142857,0.42857142857142855,0.9130434782608695,6,-0.0125111200120776,2,2,2,0.0,0.0,0.0
2001-10-31,2.872200022529,0.4,False,0.4,2.1268757795917828,-0.0315732172227659,-0.0435959714671313,0.4,0.5416666666666666,0.375,24,22,0.5909090909090908,0.2727272727272727,0.45454545454545453,0.9166666666666666,7,-0.001517756967608,2,2,2,0.0,0.0,0.0
2001-11-01,2.872916666377728,0.4,False,0.4,2.128202473791783,-0.0159103110962127,-0.0410356289726993,0.45,0.5416666666666666,0.375,24,22,0.5844155844155844,0.2727272727272727,0.45454545454545453,0.9166666666666666,8,-0.000894927645207,2,2,2,0.0,0.0,0.0
2001-11-02,2.880187888136861,0.4,False,0.4,2.1416684335917826,-0.0024994202853023,-0.0172185569032965,0.5,0.5416666666666666,0.375,24,22,0.5844155844155844,0.2727272727272727,0.45454545454545453,0.9166666666666666,9,0.0054267963946748,2,2,2,0.0,0.0,0.0
2001-11-05,2.895924286110407,0.4,False,0.4,2.170921860891782,0.0136377718034799,0.0026501062794419,0.55,0.4166666666666667,0.4166666666666667,24,22,0.5844155844155844,0.2727272727272727,0.45454545454545453,0.9166666666666666,10,0.0191600985400848,2,0,2,0.0,0.0036859444592211,0.0
2001-11-06,2.903833357021515,0.4,False,0.4,2.185744395291783,0.0243562386167746,0.0109152291436935,0.6,0.4583333333333333,0.3333333333333333,24,22,0.6298701298701298,0.22727272727272727,0.5,0.9166666666666666,11,0.0261186795428636,2,0,2,0.0,0.0091058923694706,0.0
2001-11-07,2.906575075648816,0.4,False,0.4,2.1909036928360104,0.0125820500105509,0.027778568746053,0.6,0.48,0.4,24,22,0.6363636363636364,0.22727272727272727,0.5,0.9166666666666666,12,0.0285407612807166,2,0,2,0.0,0.0151073961419104,0.0
2001-11-08,2.877874939246957,0.4,False,0.4,2.1368200779360107,-0.0171962161434346,0.0257090904375616,0.55,0.56,0.36,24,22,0.6363636363636364,0.22727272727272727,0.5,0.9166666666666666,13,0.0031506893099801,2,2,2,0.0,0.0,0.0
